round,time,winner,year,month,day_of_week,height_diff,weight_diff,reach_diff,leg_reach_diff,sig_strikes_landed_per_minute_diff,sig_strikes_absorbed_per_minute_diff,takedowns_avg_diff,submission_avg_diff,knockdown_avg_diff,fight_time_avg_diff,avg_knockdowns_diff,avg_sig_attempts_diff,avg_sig_strikes_diff,avg_total_strikes_attempts_diff,avg_total_strikes_diff,avg_sub_attempts_diff,avg_takedowns_diff,avg_takedown_attempts_diff,avg_head_strikes_diff,avg_head_attempts_diff,avg_body_strikes_diff,avg_body_attempts_diff,avg_leg_strikes_diff,avg_leg_attempts_diff,avg_distance_diff,avg_distance_attempts_diff,avg_clinch_strikes_diff,avg_clinch_attempts_diff,avg_ground_strikes_diff,avg_ground_attempts_diff,wins_before_diff,losses_before_diff,total_fights_before_diff,win_pct_before_diff,wins_last_3_diff,fights_last_3_diff,days_since_debut_diff,days_since_last_win_diff,recent_winner_diff,wins_last_365_days_diff,fights_last_365_days_diff,undefeated_last_year_diff,win_streak_diff,lose_streak_diff,on_win_streak_diff,long_win_streak_diff,sig_strikes_ema_diff,sig_strikes_success_rate_ema_diff,sig_attempts_ema_diff,knockdowns_ema_diff,knockdowns_success_rate_ema_diff,takedowns_ema_diff,takedowns_success_rate_ema_diff,takedown_attempts_ema_diff,total_strikes_ema_diff,total_strikes_success_rate_ema_diff,total_strikes_attempts_ema_diff,head_strikes_ema_diff,head_strikes_success_rate_ema_diff,head_attempts_ema_diff,sig_strikes_roll_5_diff,sig_strikes_success_rate_roll_5_diff,sig_attempts_roll_5_diff,takedowns_roll_5_diff,takedowns_success_rate_roll_5_diff,takedown_attempts_roll_5_diff,control_time_roll_5_diff,knockdowns_roll_5_diff,total_strikes_roll_5_diff,total_strikes_attempts_roll_5_diff,performance_trend_diff,finish_momentum_diff,dominance_momentum_diff,Orthodox_diff,Sideways_diff,Southpaw_diff,Switch_diff
1,179,1,2011,1,5,1.0,8.0,1.5,0.7000000000000028,-1.0,1.0,1.72,0.17999999999999994,-1.53,40.0,-0.3333333333333333,-31.66666666666667,-21.166666666666657,-36.333333333333314,-25.333333333333336,-0.8333333333333333,1.0,2.25,-11.416666666666668,-22.91666666666667,-3.083333333333333,-1.416666666666667,-6.666666666666667,-7.333333333333334,-20.0,-29.666666666666657,1.666666666666667,0.75,-2.833333333333334,-2.75,-2,3,1,-0.75,-3,0,196,490.0,-1,-2,0,-1,-3,3,-1,-1,-13.759999999999998,0.0,-21.458,-0.4899999999999999,0.0,1.153,0.0,2.653,-16.044,-0.19248210483210482,-24.089,-4.98,0.0,-13.628,-21.166666666666657,-0.31939775903330236,-31.66666666666667,1.0,0.5714285663265307,2.25,27.58333333333333,-0.3333333333333333,-25.333333333333336,-36.333333333333314,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
3,300,0,2011,1,5,-3.0,9.5,-6.0,-2.0,0.0,0.0,1.5299999999999998,-0.25,-0.21,-19.0,-0.1388888888888889,2.2361111111111214,10.68055555555556,16.513888888888886,22.36111111111112,-0.9166666666666667,1.4027777777777777,2.763888888888889,8.26388888888889,-0.055555555555557135,0.23611111111111116,-0.6111111111111107,2.180555555555556,2.9027777777777777,3.0694444444444446,-10.61111111111111,1.708333333333333,2.708333333333334,5.90277777777778,10.13888888888889,0,1,1,-0.08299999999999996,0,0,392,95.0,0,0,0,0,0,0,0,0,9.871290189999993,0.0,4.650334160000014,-0.3103243,0.0,1.1215893999999995,0.0,2.305648719999999,22.204805339999993,0.1892840101974534,19.48654684999999,6.0916443800000035,0.0,-0.4717478699999873,10.8,0.14898322060568026,2.799999999999997,1.4,0.1693939393206014,3.3999999999999995,116.19999999999999,0.0,25.0,19.599999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,178,1,2011,1,5,1.0,-6.5,2.0,-0.8999999999999986,2.0,2.0,0.52,0.79,-1.08,241.0,-0.18333333333333335,54.33333333333334,20.783333333333335,78.08333333333334,40.81666666666667,1.9166666666666667,0.31666666666666665,0.7833333333333334,21.200000000000003,54.61666666666667,0.6833333333333331,0.75,-1.1,-1.033333333333333,19.366666666666667,51.75,0.6499999999999999,1.2333333333333338,0.7666666666666662,1.3499999999999996,-4,-3,-7,0.133,-1,0,-1204,105.0,0,-2,-1,-1,-3,1,-1,-1,7.155962415659992,0.0,20.900645390460014,-0.11743688809999997,0.0,0.6297237737699997,0.0,0.8906337737700003,29.22828960832998,0.0201772081964654,46.911298325659985,13.833188024069997,0.0,27.95287504871,10.200000000000003,-0.01704793572563862,28.599999999999994,0.5999999999999999,0.19999999825000012,0.6000000000000001,143.4,0.0,28.799999999999997,51.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0
1,88,1,2011,1,5,3.0,-10.0,2.700000000000003,0.29999999999999716,-1.0,-2.0,0.8,-0.79,-0.24,95.0,0.0,7.333333333333314,-3.1666666666666714,60.5,45.66666666666667,-0.5,0.3333333333333333,0.3333333333333333,0.16666666666666785,7.666666666666686,-4.333333333333333,-1.166666666666666,1.0,0.833333333333333,-3.6666666666666714,-1.1666666666666856,-1.5,3.833333333333334,2.0,4.666666666666667,-1,2,1,-0.667,-1,1,-1015,-1060.0,0,0,0,0,-2,1,-1,0,-3.4900000000000055,0.0,9.519999999999982,0.0,0.0,0.4899999999999999,0.0,0.4899999999999999,45.49999999999999,0.08792541432833262,63.28999999999995,-1.5299999999999994,0.0,7.449999999999989,-3.1666666666666714,-0.10345921538309669,7.333333333333314,0.3333333333333333,0.33333333,0.3333333333333333,70.0,0.0,45.66666666666667,60.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,202,1,2011,1,5,-1.0,-12.0,0.4000000000000057,-0.5,1.0,-3.0,0.6900000000000002,0.54,-0.47,-20.0,-0.25,-14.666666666666664,5.166666666666668,3.0833333333333357,23.916666666666657,0.16666666666666663,1.0,1.833333333333333,1.75,-17.41666666666667,2.75,2.083333333333333,0.6666666666666667,0.6666666666666667,-6.75,-24.083333333333336,1.583333333333333,0.08333333333333304,10.333333333333334,9.333333333333334,-1,0,-1,-0.16699999999999998,-1,0,-205,-28.0,0,0,0,0,0,0,0,0,-0.4389999999999983,0.0,-16.965000000000003,-0.21,0.0,0.6299999999999999,0.0,1.7999999999999994,9.642000000000003,-0.06319755217272016,-8.037000000000006,-2.6549999999999994,0.0,-18.761000000000003,5.166666666666668,-0.026187127415052913,-14.666666666666664,1.0,0.3333333322222222,1.833333333333333,114.83333333333334,-0.25,23.916666666666657,3.0833333333333357,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,260,1,2011,2,5,-2.0,-33.599999999999994,-10.5,-1.0,-1.0,-1.0,1.4800000000000002,-0.020000000000000018,0.26,-278.0,0.6333333333333334,26.200000000000003,2.06666666666667,41.8,15.899999999999999,0.23333333333333342,1.0333333333333337,3.866666666666667,4.800000000000001,32.7,-4.6,-6.4,1.8666666666666671,-0.09999999999999964,7.899999999999999,33.03333333333333,-4.066666666666666,-6.066666666666666,-1.7666666666666657,-0.7666666666666693,0,-1,-1,0.16700000000000004,1,0,-126,-55.0,0,0,0,0,3,0,0,1,6.254309999999997,0.0,36.6201,0.67207,0.0,1.3781500000000004,0.0,5.36065,17.093439999999987,-0.19703587140400947,50.014799999999994,5.838830000000005,0.0,39.163940000000004,4.399999999999999,-0.21148931173013136,34.2,1.0,-0.25130951991729766,4.2,156.4,0.6000000000000001,20.799999999999997,52.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,205,1,2011,2,5,-2.0,0.0,-3.0,-1.0,-1.0,1.0,0.52,-0.18000000000000005,-0.10999999999999999,-174.0,-0.6666666666666667,-29.41666666666667,-23.08333333333333,-35.999999999999986,-28.583333333333336,0.0,0.25,0.3333333333333333,-9.416666666666666,-13.333333333333336,-6.333333333333333,-7.333333333333333,-7.333333333333334,-8.75,-15.250000000000002,-22.25,-3.2500000000000004,-1.916666666666667,-4.583333333333334,-5.250000000000001,-4,4,0,-0.33299999999999996,-2,0,3428,322.0,-1,-2,-2,-1,-11,0,0,-1,-29.505661093739995,0.0,-45.92686011710998,-0.7052828404299999,0.0,-0.17654274089999997,0.0,-0.13353362790000012,-36.38678539595999,-0.03392180509952203,-53.99686735562999,-13.502864428620002,0.0,-24.93148882242,-37.0,0.0359020851423697,-58.60000000000001,-0.4,-0.3999999960000001,-0.4,-34.8,-0.6000000000000001,-40.8,-63.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,102,1,2011,2,5,-2.0,-1.0,-2.9000000000000057,-1.3999999999999986,-2.0,1.0,1.77,-0.54,-0.54,-449.0,-0.375,-106.0,-53.25,-135.625,-80.625,-0.5,0.75,5.125,-29.0,-75.75,-7.625,-10.875,-16.625,-19.375,-40.875,-86.25,-9.875,-13.0,-2.5,-6.75,-3,-3,-6,-0.375,-1,-1,210,9397.0,0,0,0,0,0,0,0,0,-65.75630359999998,0.0,-133.39167339999997,-0.1896789999999999,0.0,1.277549,0.0,7.171748999999998,-75.92645519999998,-0.07162627028967028,-144.11648469999997,-36.7218546,0.0,-95.80180239999999,-60.2,-0.2336495018062938,-117.1,0.8,-0.11666666473611122,4.8,-40.7,-0.2,-86.1,-143.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,300,1,2011,2,5,-2.0,-19.0,-2.0999999999999943,-1.1000000000000014,0.0,-1.0,0.26,-0.06999999999999995,0.5599999999999999,-128.0,0.5049019607843138,-57.23529411764706,-14.303921568627445,-62.40686274509807,-18.26960784313726,-0.5490196078431372,0.28921568627450983,-0.27450980392156854,-6.578431372549016,-41.82843137254903,2.348039215686275,0.5539215686274517,-10.073529411764707,-15.96078431372549,-15.019607843137244,-56.26470588235294,-0.1274509803921582,-1.3578431372549016,0.8431372549019613,0.3872549019607838,5,0,5,0.09799999999999998,1,0,715,-203.0,1,1,1,1,0,0,0,0,-22.467525329220912,0.0,-83.74589951863717,0.44593962402649,0.0,0.08068989567564103,0.0,-0.09615713886435917,-32.934700748738,0.08066343483950478,-96.53044764698426,-12.201608440978212,0.0,-64.63288970983155,-15.200000000000003,0.082711517183438,-70.0,-0.2,-0.0999999995,-0.20000000000000007,-104.19999999999999,0.4,-37.8,-96.4,0.0,0.0,0.0,-1.0,0.0,1.0,0.0
2,114,1,2011,2,5,0.0,0.0,-0.9000000000000057,-2.299999999999997,-1.0,0.0,-0.21000000000000008,-0.2,0.5599999999999999,-230.0,0.4358974358974359,-67.09615384615384,-17.442307692307693,-52.05769230769232,-4.589743589743584,-0.30128205128205127,-0.8846153846153846,-1.4615384615384617,-16.0,-65.28846153846152,-0.948717948717948,-1.8653846153846168,-0.4935897435897436,0.05769230769230749,-24.92948717948718,-76.33974358974359,6.935897435897435,9.76923076923077,0.551282051282052,-0.5256410256410255,-3,2,-1,-0.18600000000000005,1,0,1002,199.0,0,-1,-1,0,1,0,0,1,-35.440354938671994,0.0,-116.062795037748,1.331709103028,0.0,-0.5946343548039997,0.0,-2.2666992826640007,-9.99276147449099,0.1998188862459987,-83.37821159732692,-30.147062870920003,0.0,-108.95871772630497,-24.599999999999998,0.2098953499123018,-106.0,-0.6000000000000001,-0.011111112445987614,-1.8,176.8,1.2,-3.6000000000000014,-79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,95,0,2011,2,5,-1.0,-16.0,0.0,2.0,-1.0,-1.0,1.26,0.29000000000000004,0.31,-165.0,0.5,-57.5,-30.5,-61.5,-31.5,1.0,1.5,-1.0,-3.5,-23.5,-17.5,-23.5,-9.5,-10.5,-26.0,-50.0,-15.5,-24.5,11.0,17.0,0,0,0,0.0,0,0,0,-21.0,0,0,0,0,0,0,0,0,-23.099999999999994,0.0,-43.7,0.7,0.0,0.8999999999999999,0.0,-2.5999999999999996,-27.29999999999999,0.0441159525850332,-50.900000000000006,2.3000000000000007,0.0,-10.899999999999991,-30.5,0.04914361354550345,-57.5,1.5,0.3749999990625,-1.0,-6.0,0.5,-31.5,-61.5,0.0,0.0,0.0,-1.0,0.0,1.0,0.0
3,300,0,2011,2,5,-5.0,-9.0,-0.7999999999999972,-2.0,1.0,0.0,-1.4499999999999997,-1.3099999999999998,0.32999999999999996,91.0,0.3571428571428572,31.14285714285714,6.171428571428574,20.371428571428552,-2.971428571428568,-1.4142857142857141,-1.7428571428571429,-2.6,-2.7142857142857153,18.771428571428572,1.0714285714285716,1.8571428571428568,7.814285714285714,10.514285714285714,10.485714285714286,34.88571428571427,0.5142857142857142,2.2,-4.828571428571429,-5.942857142857142,-1,4,3,-0.4,-1,0,231,7.0,0,0,1,-1,-5,0,0,-1,14.351640137999997,0.0,53.98454571899998,0.36351540299999996,0.0,-1.7209931029999996,0.0,-3.615958006999999,-1.0380896809999953,-0.10091957027220189,37.03537321599998,-0.7428807349999964,0.0,33.621694653999995,11.599999999999998,-0.004414687517450611,53.599999999999994,-2.0,-0.5278787861380898,-3.1999999999999997,-237.4,0.39999999999999997,-8.0,30.60000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,300,1,2011,2,5,-1.0,0.6999999999999886,-1.0,-0.3999999999999986,-1.0,-1.0,-0.06999999999999995,0.75,-0.07999999999999999,10.0,0.2142857142857142,-38.25,-15.32142857142857,-24.428571428571445,-3.714285714285708,0.7142857142857143,0.3214285714285714,0.0,-13.107142857142858,-36.64285714285715,0.7142857142857135,1.571428571428573,-2.928571428571429,-3.178571428571429,-9.928571428571427,-30.214285714285715,-8.928571428571429,-13.678571428571427,3.5357142857142856,5.642857142857143,6,4,10,-0.10699999999999998,-1,0,1356,-199.0,0,0,0,0,1,-1,1,0,-4.721392269336391,0.0,-25.06920735819331,0.0926103395699999,0.0,0.27673782195669994,0.0,-0.08685679585760031,20.8377839788174,0.1090258026411437,6.100066408941217,-13.759163263550803,0.0,-36.9507272581211,-8.049999999999997,0.09933837520488525,-36.650000000000006,0.15000000000000002,-0.11666666472222229,0.0,7.200000000000003,0.2,11.0,-14.799999999999997,0.0,0.0,0.0,-1.0,0.0,1.0,0.0
3,300,0,2011,3,3,4.0,20.0,6.0,1.8000000000000043,0.0,-4.0,0.5199999999999999,-0.42000000000000004,0.36999999999999994,-125.0,0.5,-102.5,-25.666666666666657,-102.16666666666669,-25.333333333333336,-0.3333333333333333,-0.3333333333333333,-0.16666666666666663,-11.166666666666668,-84.16666666666669,-8.833333333333334,-11.166666666666666,-5.666666666666667,-7.166666666666666,-26.0,-103.83333333333331,0.0,1.3333333333333333,0.33333333333333337,0.0,0,-1,-1,0.16699999999999998,0,-1,-535,-535.0,1,1,2,0,0,-1,0,0,-17.140000000000004,0.0,-78.8,0.7,0.0,-0.4899999999999999,0.0,-0.48999999999999994,-17.399999999999995,0.3122955714225,-79.06,-6.0799999999999965,0.0,-64.19,-25.666666666666657,0.28489741397219004,-102.5,-0.3333333333333333,-0.33333333,-0.16666666666666663,-16.666666666666668,0.5,-25.333333333333336,-102.16666666666669,0.0,0.0,0.0,-1.0,0.0,1.0,0.0
1,54,0,2011,3,3,-2.0,0.0,-4.0,-1.8999999999999986,0.0,-1.0,-0.3799999999999999,-0.6299999999999999,-0.05000000000000002,-11.0,0.1666666666666666,45.88095238095239,22.190476190476193,40.33333333333333,15.761904761904763,-0.6666666666666667,-0.8571428571428568,4.476190476190476,12.952380952380953,36.54761904761905,4.642857142857142,3.976190476190477,4.595238095238096,5.357142857142858,9.190476190476192,25.833333333333336,9.571428571428571,15.023809523809526,3.428571428571429,5.0238095238095255,-1,0,-1,-0.04699999999999993,-1,0,-259,-56.0,0,1,2,-1,-2,0,0,-1,25.739221999999998,0.0,53.173449,0.21,0.0,-1.2177189999999998,0.0,3.9854399999999988,17.677631999999992,-0.0977474105472359,45.47577,14.139412,0.0,40.724248,23.6,0.05211015782857037,47.2,-1.2,-0.14119047605931123,4.4,-66.80000000000001,0.2,14.600000000000001,39.199999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,104,0,2011,3,3,-5.0,-14.5,-7.0,-2.6000000000000014,0.0,0.0,1.3800000000000003,4.11,0.0,-253.0,0.0,-12.500000000000007,-8.333333333333334,-29.000000000000014,-22.166666666666657,1.5,-0.4999999999999998,-2.333333333333333,1.0,-1.8333333333333321,-4.666666666666666,-4.5,-4.666666666666667,-6.166666666666667,0.0,-5.0,-8.5,-8.333333333333334,0.16666666666666652,0.8333333333333339,2,1,3,0.0,0,0,770,252.0,0,-1,-1,0,-2,1,-1,0,-12.770990000000001,0.0,-21.512609999999995,0.0,0.0,-0.6505700000000003,0.0,-3.1364500000000013,-29.948390000000003,-0.2584837485012506,-41.930710000000005,-2.7390100000000004,0.0,-10.290490000000002,-6.6,-0.22214231009005303,-8.533333333333335,-0.33333333333333304,0.03166666624437511,-1.5333333333333332,-223.0666666666667,0.0,-16.666666666666657,-20.266666666666673,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,300,1,2011,3,3,2.0,0.0,1.5999999999999943,0.3999999999999986,0.0,0.0,0.3500000000000001,1.2199999999999998,0.24,-193.0,-0.06060606060606061,-35.73939393939394,-8.04848484848485,-36.13333333333334,-7.600000000000001,0.8606060606060606,-0.5818181818181817,-5.793939393939394,-7.284848484848482,-34.660606060606064,-1.2848484848484851,-1.921212121212121,0.5212121212121213,0.8424242424242419,-3.381818181818181,-23.78787878787879,2.4909090909090907,3.16969696969697,-7.157575757575757,-15.121212121212125,-3,-1,-4,-0.006000000000000005,1,0,-495,133.0,0,0,0,0,-1,1,-1,0,-14.5956074871795,0.0,-60.93276422821121,-0.018427082099999992,0.0,-0.49685798720562013,0.0,-8.096441361367537,-9.058084886538275,0.19680786004991202,-55.43099882405825,-14.34511021279842,0.0,-59.66729349228382,-25.599999999999998,0.10454843670948233,-80.80000000000001,0.19999999999999996,0.04166666676319439,-7.800000000000001,7.200000000000017,0.0,-17.0,-71.6,0.0,0.0,0.0,1.0,0.0,-1.0,0.0
3,300,0,2011,3,5,1.0,-0.8000000000000114,0.20000000000000284,-0.10000000000000142,0.0,1.0,1.1800000000000002,-0.020000000000000018,-0.26,21.0,-0.1893939393939394,-2.886363636363633,-8.78030303030303,-4.060606060606062,-9.636363636363633,0.19696969696969702,2.242424242424242,3.3787878787878785,-6.424242424242424,0.18939393939393057,-2.007575757575758,-2.257575757575758,-0.34848484848484873,-0.8181818181818179,-3.1590909090909083,3.8484848484848477,-0.9621212121212122,-1.6136363636363633,-4.659090909090908,-5.121212121212119,0,1,1,-0.05300000000000005,0,0,-133,-4.0,0,0,0,0,0,0,0,0,-9.16570044778,0.0,5.929816906180008,-0.2340599999999999,0.0,2.4362906687499986,0.0,3.803619734909998,-29.215527649550005,-0.17033023478475295,-17.281419952039997,-6.748832104390004,0.0,8.796738021899998,-13.0,-0.16807275190874443,2.0,3.6000000000000005,0.019780220714245456,6.2,-22.80000000000001,-0.39999999999999997,-31.200000000000003,-18.60000000000001,0.0,0.0,0.0,-1.0,0.0,1.0,0.0
3,157,0,2011,3,5,3.0,32.599999999999994,8.5,4.5,0.0,-1.0,-0.11999999999999988,-0.24999999999999994,-0.62,348.0,-0.6571428571428573,-17.45714285714285,-13.142857142857142,-20.285714285714292,-16.285714285714278,0.17142857142857137,0.9428571428571428,-0.8571428571428572,-2.1428571428571423,-2.6285714285714334,0.08571428571428719,-0.34285714285714164,-11.085714285714287,-14.485714285714284,-13.77142857142857,-22.342857142857145,-4.571428571428571,-3.2857142857142865,5.2,8.171428571428573,3,-1,2,0.257,1,0,-322,-273.0,0,2,2,0,2,0,0,1,-13.984947000000002,0.0,-23.36019000000001,-0.6023790000000001,0.0,0.4917450000000001,0.0,-1.9276449999999996,-16.045847999999992,0.03709116175194971,-25.348500000000016,-3.666341000000001,0.0,-7.771597999999997,-19.0,-0.004965115778338913,-26.599999999999994,0.0,0.5499999951250001,-2.6,-24.80000000000001,-0.8,-27.2,-34.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,300,0,2011,3,5,-1.0,1.5,0.0,0.10000000000000142,1.0,-1.0,0.20000000000000018,-0.92,0.48999999999999994,14.0,0.6153846153846154,-12.0,6.875,-38.64423076923077,-14.990384615384613,-0.125,0.3461538461538465,0.4903846153846154,5.048076923076923,-9.83653846153846,0.9807692307692308,-2.778846153846154,0.8461538461538458,0.615384615384615,0.48076923076922995,-20.259615384615383,4.346153846153846,5.653846153846153,2.0480769230769234,2.60576923076923,4,1,5,0.06699999999999995,-1,0,1138,87.0,0,-1,-1,0,-2,1,-1,0,-1.5906939885450022,0.0,-29.24549301226,0.2984816183999999,0.0,-0.4730245623130003,0.0,-0.3278412018429999,-31.152850793144005,0.08774192590794866,-69.60281713361798,-0.8474865078589993,0.0,-24.484967199236998,-1.3999999999999986,0.2522065663328846,-44.99999999999999,-0.19999999999999996,-0.03333333329444452,0.20000000000000018,-54.8,0.4,-19.0,-70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,224,0,2011,3,5,2.299999999999997,4.300000000000011,2.780000000000001,-0.740000000000002,0.6000000000000001,-1.4,1.436,-0.010000000000000009,0.312,-184.39999999999998,0.375,24.875,4.5,5.125,-13.75,-0.375,-0.25,-0.25,10.125,30.25,-3.5,-2.625,-2.125,-2.75,2.625,22.625,2.0,4.625,-0.125,-2.375,-1,-3,-4,0.25,1,0,-1036,-133.0,0,2,1,1,3,-1,1,1,1.1530243000000056,0.0,20.470255199999983,0.29261570000000015,0.0,-0.1224509999999999,0.0,-0.1353509999999999,-23.734601399999992,-0.06718038255288661,-7.288370499999999,8.310813200000002,0.0,26.692524399999996,-0.6000000000000014,0.09866691322702226,10.549999999999997,-0.2,-0.199999998,-0.35,-99.4,0.35,-22.6,-13.849999999999994,0.0,0.0,0.0,1.0,0.0,-1.0,0.0
1,135,1,2011,3,5,1.0,20.0,1.0999999999999943,0.20000000000000284,-3.0,-3.0,-0.09000000000000008,0.6599999999999999,-1.43,278.0,-0.8333333333333334,35.08333333333334,-1.5,39.91666666666667,3.333333333333332,0.5,0.0833333333333334,-0.41666666666666663,-4.666666666666668,29.916666666666664,-0.5,1.25,3.666666666666667,3.916666666666667,1.4166666666666714,39.416666666666664,-0.8333333333333333,-1.75,-2.083333333333333,-2.583333333333333,0,-2,-2,0.25,1,0,-350,-154.0,0,0,0,0,0,-1,0,0,-0.4289799999999957,0.0,28.99756,-0.6189899999999999,0.0,0.17493000000000003,0.0,-0.5720699999999999,4.768560000000001,0.015077175732869819,34.1951,-2.1711399999999976,0.0,25.610200000000006,-5.0,-0.0718137227482194,26.450000000000003,0.25,0.2499999975,-0.35,-6.949999999999999,-1.0,-0.5,30.950000000000003,0.0,0.0,0.0,1.0,0.0,-1.0,0.0
3,300,0,2011,3,5,0.0,0.0,0.0,0.3999999999999986,1.0,2.0,-1.9400000000000002,0.33000000000000007,0.34,-242.0,0.2,15.0,1.9000000000000021,44.6,28.799999999999997,0.2999999999999998,-1.7000000000000002,-1.5999999999999996,2.3000000000000007,13.5,-2.2,-1.5,1.7999999999999998,3.0,4.5,21.200000000000003,-0.6999999999999997,-0.7000000000000002,-1.9000000000000004,-5.5,-3,-2,-5,0.0,0,0,-2941,56.0,0,0,-1,1,1,0,0,0,-1.4494903549999982,0.0,9.522357112000009,0.21,0.0,-2.273007393,0.0,-1.57004887,17.529351559999995,0.024802411268713187,29.966744624000015,-1.4056237819999957,0.0,7.4723118989999975,-7.799999999999997,-0.1317397490239005,0.6000000000000014,-3.8000000000000003,-0.3030336327925466,-4.6,-272.0,0.2,9.599999999999994,19.200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,300,0,2011,3,5,1.0,-5.0,3.1000000000000085,0.29999999999999716,0.0,2.0,3.34,0.67,0.22,-153.0,0.5,-30.25,-10.75,-15.0,2.0,1.0,2.75,8.25,-4.0,-22.25,-2.0,-2.75,-4.75,-5.25,-6.5,-26.5,-7.25,-8.75,3.0,5.0,-2,0,-2,0.0,-1,-1,98,147.0,0,-2,-2,0,-2,0,0,-1,-7.891999999999996,0.0,-30.58899999999999,0.3,0.0,4.523,0.0,8.77,20.998000000000005,0.16254523185925257,2.741000000000014,-2.9220000000000006,0.0,-24.498999999999995,-10.75,-0.016406243278338006,-30.25,2.75,-0.323863631225465,8.25,183.0,0.5,2.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,300,1,2011,3,5,-2.0,-34.80000000000001,-6.0,-3.200000000000003,-1.0,1.0,-1.7000000000000002,-0.28,-1.2999999999999998,372.0,-0.4166666666666667,25.29166666666667,4.708333333333329,29.791666666666686,9.875,-0.375,-0.7916666666666667,-0.6666666666666666,-1.083333333333334,14.208333333333336,2.833333333333333,4.833333333333334,2.958333333333333,6.25,2.291666666666666,21.0,4.583333333333334,7.75,-2.166666666666667,-3.458333333333333,-1,-1,-2,0.04200000000000004,-1,0,-494,-21.0,0,0,2,0,0,1,0,0,5.4044487,0.0,22.88099989999997,-0.45304,0.0,-0.45424470000000006,0.0,-0.42056939999999976,12.73209460000001,-0.019526078802011404,29.893931099999975,-0.12331739999999769,0.0,12.56638319999999,-6.400000000000002,-0.1003798128470505,-9.600000000000001,-1.2000000000000002,-0.1166666678472223,-1.0,-48.19999999999999,-0.19999999999999996,-7.599999999999994,-12.400000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,207,0,2011,3,5,-2.0,-13.0,0.0,-1.6000000000000014,3.0,0.0,-0.61,-0.36999999999999994,-0.47,339.0,-0.2,68.3,40.566666666666656,69.06666666666669,41.8,-0.06666666666666671,0.1333333333333333,-0.09999999999999998,10.333333333333329,29.53333333333333,14.7,21.066666666666666,15.533333333333331,17.7,27.066666666666663,45.66666666666667,12.966666666666665,21.6,0.5333333333333332,1.0333333333333332,1,0,1,0.06700000000000006,0,0,364,70.0,0,-1,-1,0,0,0,0,0,44.51950000000001,0.0,87.33391999999998,-0.147,0.0,-0.006000000000000005,0.0,-0.32310000000000005,46.210109999999986,-0.10426671190151715,88.46732999999998,11.510229999999998,0.0,44.82271999999999,50.99999999999999,0.002333844714596023,88.8,0.2,9.999999994736442e-10,0.0,67.20000000000002,-0.2,53.39999999999999,90.80000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,300,1,2011,3,5,0.0,0.0,-4.0,0.0,-1.0,1.0,-2.35,0.19000000000000006,0.4,-50.0,0.3333333333333333,2.0,-16.833333333333332,-23.5,-38.0,-0.6666666666666667,-1.9166666666666667,-3.4166666666666665,-4.0,18.58333333333333,-12.083333333333334,-13.833333333333332,-0.75,-2.75,12.25,46.91666666666667,-4.666666666666667,-5.0,-24.416666666666668,-39.916666666666664,-2,1,-1,-0.33299999999999996,-1,0,77,175.0,0,-2,-1,-1,-4,1,-1,-1,-20.721999999999998,0.0,-13.904999999999987,0.4899999999999999,0.0,-2.1959999999999997,0.0,-3.337,-47.587999999999994,-0.2091617182771358,-46.135000000000005,-5.855999999999998,0.0,6.241000000000007,-16.833333333333332,-0.22669004468938025,2.0,-1.9166666666666667,-0.3416666677125001,-3.4166666666666665,-397.4166666666667,0.3333333333333333,-38.0,-23.5,0.0,0.0,0.0,-1.0,0.0,1.0,0.0
