event_date,event_name,fighter_red,fighter_blue,round,time,weight_class,win_method,winner,stance_red,stance_blue,knockdowns_red,knockdowns_blue,sig_attempts_red,sig_attempts_blue,sig_strikes_red,sig_strikes_blue,total_strikes_attempts_red,total_strikes_attempts_blue,total_strikes_red,total_strikes_blue,sub_attempts_red,sub_attempts_blue,takedowns_red,takedowns_blue,takedown_attempts_red,takedown_attempts_blue,control_time_red,control_time_blue,head_strikes_red,head_strikes_blue,head_attempts_red,head_attempts_blue,body_strikes_red,body_strikes_blue,body_attempts_red,body_attempts_blue,leg_strikes_red,leg_strikes_blue,leg_attempts_red,leg_attempts_blue,distance_red,distance_blue,distance_attempts_red,distance_attempts_blue,clinch_strikes_red,clinch_strikes_blue,clinch_attempts_red,clinch_attempts_blue,ground_strikes_red,ground_strikes_blue,ground_attempts_red,ground_attempts_blue,octagon_debut_blue,height_blue,weight_blue,reach_blue,leg_reach_blue,sig_strikes_landed_per_minute_blue,sig_strikes_absorbed_per_minute_blue,takedowns_avg_blue,submission_avg_blue,knockdown_avg_blue,fight_time_avg_blue,octagon_debut_red,height_red,weight_red,reach_red,leg_reach_red,sig_strikes_landed_per_minute_red,sig_strikes_absorbed_per_minute_red,takedowns_avg_red,submission_avg_red,knockdown_avg_red,fight_time_avg_red,avg_rounds_red,avg_time_red,avg_knockdowns_red,avg_sig_attempts_red,avg_sig_strikes_red,avg_total_strikes_attempts_red,avg_total_strikes_red,avg_sub_attempts_red,avg_takedowns_red,avg_takedown_attempts_red,avg_head_strikes_red,avg_head_attempts_red,avg_body_strikes_red,avg_body_attempts_red,avg_leg_strikes_red,avg_leg_attempts_red,avg_distance_red,avg_distance_attempts_red,avg_clinch_strikes_red,avg_clinch_attempts_red,avg_ground_strikes_red,avg_ground_attempts_red,avg_rounds_blue,avg_time_blue,avg_knockdowns_blue,avg_sig_attempts_blue,avg_sig_strikes_blue,avg_total_strikes_attempts_blue,avg_total_strikes_blue,avg_sub_attempts_blue,avg_takedowns_blue,avg_takedown_attempts_blue,avg_head_strikes_blue,avg_head_attempts_blue,avg_body_strikes_blue,avg_body_attempts_blue,avg_leg_strikes_blue,avg_leg_attempts_blue,avg_distance_blue,avg_distance_attempts_blue,avg_clinch_strikes_blue,avg_clinch_attempts_blue,avg_ground_strikes_blue,avg_ground_attempts_blue,wins_before_red,losses_before_red,total_fights_before_red,wins_before_blue,losses_before_blue,total_fights_before_blue,win_pct_before_red,win_pct_before_blue,wins_last_3_red,wins_last_3_blue,fights_last_3_red,fights_last_3_blue,days_since_debut_red,days_since_debut_blue,days_since_last_win_red,days_since_last_win_blue,recent_winner_red,recent_winner_blue,wins_last_365_days_red,wins_last_365_days_blue,fights_last_365_days_red,fights_last_365_days_blue,undefeated_last_year_red,undefeated_last_year_blue,win_streak_red,win_streak_blue,lose_streak_red,lose_streak_blue,on_win_streak_red,on_win_streak_blue,long_win_streak_red,long_win_streak_blue,sig_strikes_ema_red,sig_strikes_success_rate_ema_red,sig_attempts_ema_red,knockdowns_ema_red,knockdowns_success_rate_ema_red,takedowns_ema_red,takedowns_success_rate_ema_red,takedown_attempts_ema_red,total_strikes_ema_red,total_strikes_success_rate_ema_red,total_strikes_attempts_ema_red,head_strikes_ema_red,head_strikes_success_rate_ema_red,head_attempts_ema_red,sig_strikes_ema_blue,sig_strikes_success_rate_ema_blue,sig_attempts_ema_blue,knockdowns_ema_blue,knockdowns_success_rate_ema_blue,takedowns_ema_blue,takedowns_success_rate_ema_blue,takedown_attempts_ema_blue,total_strikes_ema_blue,total_strikes_success_rate_ema_blue,total_strikes_attempts_ema_blue,head_strikes_ema_blue,head_strikes_success_rate_ema_blue,head_attempts_ema_blue,sig_strikes_roll_5_red,sig_strikes_success_rate_roll_5_red,sig_attempts_roll_5_red,takedowns_roll_5_red,takedowns_success_rate_roll_5_red,takedown_attempts_roll_5_red,control_time_roll_5_red,knockdowns_roll_5_red,total_strikes_roll_5_red,total_strikes_attempts_roll_5_red,sig_strikes_roll_5_blue,sig_strikes_success_rate_roll_5_blue,sig_attempts_roll_5_blue,takedowns_roll_5_blue,takedowns_success_rate_roll_5_blue,takedown_attempts_roll_5_blue,control_time_roll_5_blue,knockdowns_roll_5_blue,total_strikes_roll_5_blue,total_strikes_attempts_roll_5_blue,performance_trend_red,finish_momentum_red,dominance_momentum_red,performance_trend_blue,finish_momentum_blue,dominance_momentum_blue
2024-08-24,UFC Fight Night: Cannonier vs. Borralho,robert valentin,ryan loder,2,109,Middleweight,KO/TKO,0,Orthodox,Southpaw,0,0,2,52,1,42,6,73,5,63,2,1,0,1,1,3,98,285,1,41,2,51,0,1,0,1,0,0,0,0,1,1,2,2,0,0,0,0,0,41,0,50,2024-08-24,74.0,185.0,76.0,41.0,5.0,2.0,1.37,1.37,0.0,220.0,2024-08-24,74.0,186.0,77.0,42.0,1.0,3.0,0.0,1.31,0.0,460.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,9999.0,9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-24,UFC Fight Night: Cannonier vs. Borralho,viacheslav borshchev,james llontop,3,300,Lightweight,Decision - Split,1,Orthodox,Orthodox,0,0,229,249,96,93,230,253,97,97,0,0,0,0,1,0,3,5,49,40,172,168,30,27,38,44,17,26,19,37,92,91,223,244,3,1,4,4,1,1,2,1,2024-04-27,72.0,166.2,73.0,39.5,6.0,4.0,0.0,0.0,0.61,743.0,2022-01-15,71.0,155.8,69.0,41.5,5.0,4.0,0.0,0.13,0.65,632.0,2.2,232.8,0.8,64.0,35.6,73.0,44.0,0.0,0.0,0.0,17.0,43.8,7.0,8.0,11.6,12.2,29.0,53.2,3.6,5.6,3.0,5.2,1.0,273.0,0.0,40.0,19.0,40.0,19.0,0.0,0.0,0.0,7.0,25.0,2.0,4.0,10.0,11.0,19.0,40.0,0.0,0.0,0.0,0.0,2,3,5,0,1,1,0.4,0.0,1,0,3,1,952,119,462.0,9999.0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,32.7874,,58.869599999999984,0.8700999999999999,,0.0,,0.0,38.1725,0.5300540041185724,64.56339999999999,15.741299999999997,,40.30239999999999,19.0,,40.0,0.0,,0.0,,0.0,19.0,0.475,40.0,7.0,,25.0,35.6,0.5211154251264747,64.0,0.0,0.0,0.0,17.4,0.8,44.0,73.0,19.0,0.47499999988124997,40.0,0.0,0.0,0.0,0.0,0.0,19.0,40.0,0.0,0.0,0.0,,0.0,0.0
2024-08-24,UFC Fight Night: Cannonier vs. Borralho,edmen shahbazyan,gerald meerschaert,2,252,Middleweight,Submission,0,Orthodox,Southpaw,0,0,113,44,48,21,113,54,48,31,0,1,0,1,0,6,141,21,31,11,94,33,16,6,18,7,1,4,1,4,26,20,60,42,5,1,9,2,17,0,44,0,2016-12-10,73.0,185.6,77.5,40.0,3.0,4.0,1.82,1.38,0.22,494.0,2018-11-30,74.5,185.5,74.0,42.0,4.0,4.0,1.62,0.4,1.08,445.0,2.0,179.0,0.4,52.0,27.0,55.7,30.0,0.3,1.2,3.1,18.0,41.0,6.7,8.5,2.3,2.5,17.2,37.1,5.3,6.9,4.5,8.0,2.05,183.25,0.15,58.6,26.4,70.7,36.35,0.9,1.2,3.15,19.35,50.55,4.5,5.45,2.55,2.6,20.75,50.4,3.1,4.35,2.55,3.85,6,4,10,11,9,20,0.6,0.55,2,1,3,3,2094,2815,154.0,161.0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,31.175649162999996,,56.98798748199999,0.3878838029999999,,0.9604351459999998,,2.4966320369999995,35.105040198,0.5759642246098933,62.47063212399999,20.406553112999994,,44.18154581499999,31.394866029254803,,64.4320050015756,0.112371245387088,,1.4776682454883932,,4.115354093236002,43.67997864865433,0.6074047918368373,77.88436710815718,22.434503320609878,,53.96459806600643,34.6,0.5568338409579587,65.6,0.6,0.3066666643644445,1.8,84.6,0.2,39.0,71.2,36.0,0.488683718323078,78.4,1.2,0.23571428518905896,4.0,132.6,0.2,47.8,92.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-24,UFC Fight Night: Cannonier vs. Borralho,wang cong,victoria leonardo,1,62,Women's Flyweight,KO/TKO,1,Southpaw,Orthodox,1,0,26,9,10,1,26,9,10,1,0,0,0,0,0,0,2,0,4,0,16,7,1,0,5,1,5,1,5,1,10,1,26,9,0,0,0,0,0,0,0,0,2021-01-20,65.0,125.0,64.0,38.5,3.0,5.0,1.57,0.0,0.0,478.0,2024-08-24,66.0,125.0,65.5,36.5,7.0,3.0,1.05,0.7,0.7,515.0,,,,,,,,,,,,,,,,,,,,,,,2.0,256.5,0.0,75.0,26.5,94.0,42.25,0.0,0.5,2.75,12.0,52.75,8.5,14.25,6.0,8.0,21.25,68.0,4.5,6.0,0.75,1.0,0,0,0,1,3,4,0.0,0.25,0,1,0,3,0,1312,9999.0,763.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,22.441999999999997,,69.66,0.0,,0.42,,2.344,34.797,0.37833492462087814,84.556,10.668999999999997,,49.763000000000005,,,,,,,,,,,26.5,0.35645958971139374,75.0,0.5,0.08333333319444444,2.75,143.75,0.0,42.25,94.0,,,,0.0,0.0,0.0
2024-08-24,UFC Fight Night: Cannonier vs. Borralho,angela hill,tabatha ricci,3,300,Women's Strawweight,Decision - Unanimous,0,Orthodox,Orthodox,0,0,216,239,112,101,245,280,140,140,0,0,0,3,2,4,10,304,66,82,152,215,43,8,61,13,3,11,3,11,88,88,182,219,19,10,26,14,5,3,8,6,2021-06-05,61.0,115.0,61.0,36.0,4.0,5.0,2.69,0.12,0.0,769.0,2014-12-12,63.0,115.6,64.5,38.5,5.0,5.0,0.75,0.14,0.11,864.0,2.92,282.6,0.12,154.48,76.96,170.4,89.56,0.12,0.76,2.24,46.2,113.4,24.12,33.28,6.64,7.8,56.04,127.12,18.24,23.16,2.68,4.2,2.7142857142857144,259.14285714285717,0.0,147.71428571428572,55.142857142857146,178.42857142857142,79.85714285714286,0.14285714285714285,2.5714285714285716,7.285714285714286,33.857142857142854,116.42857142857143,8.0,13.285714285714286,13.285714285714286,18.0,43.142857142857146,133.57142857142858,3.0,4.0,9.0,10.142857142857142,12,13,25,5,2,7,0.48,0.714,2,2,3,3,3543,1176,98.0,105.0,1,1,2,1,2,2,1,0,2,1,0,0,1,1,0,0,69.100314603846,,137.11936166615124,0.008833402460605542,,1.8879975110280744,,4.735275156821871,84.6717071287596,0.528946132563751,157.81534710431745,37.199313131457046,,97.05474938525904,59.747524999999996,,164.45503499999998,0.0,,1.7648549999999996,,7.34308,82.871456,0.4480496238711171,191.69266599999997,38.12400599999999,,130.96146,87.4,0.5032638625537338,174.0,1.6,0.21111111082098769,4.2,227.2,0.0,101.4,192.8,61.4,0.4377608312062603,161.8,2.6,0.35499999946625,7.8,264.0,0.0,87.8,194.2,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-24,UFC Fight Night: Cannonier vs. Borralho,zach reese,jose daniel medina,3,300,Middleweight,Decision - Unanimous,1,Switch,Orthodox,0,0,129,74,75,32,162,97,101,53,1,0,5,1,9,2,357,72,42,20,85,55,20,5,30,12,13,7,14,7,57,30,101,72,2,1,4,1,16,1,24,1,2024-08-24,72.0,186.0,74.5,40.0,2.0,5.0,0.4,0.0,0.0,568.0,2023-12-02,76.0,194.0,77.0,45.0,4.0,4.0,3.41,1.37,0.34,330.0,1.0,64.5,0.5,7.0,5.0,10.5,8.0,0.5,0.0,0.0,4.0,6.0,0.5,0.5,0.5,0.5,1.5,3.0,0.5,0.5,3.0,3.5,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,0,0.5,0.0,1,0,2,0,266,0,77.0,9999.0,1,0,1,0,2,0,0,0,1,0,0,0,1,0,0,0,4.6,,6.199999999999999,0.3,,0.0,,0.0,8.8,0.7833333333333333,11.099999999999998,3.5999999999999996,,5.199999999999999,,,,,,,,,,,,,,,5.0,0.7333333321629629,7.0,0.0,0.0,0.0,1.5,0.5,8.0,10.5,,,,,,,,,,,,0.0,0.0,,,
2024-08-24,UFC Fight Night: Cannonier vs. Borralho,jacqueline cavalcanti,josiane nunes,3,300,Women's Bantamweight,Decision - Split,1,Orthodox,Southpaw,0,0,171,153,91,52,171,153,91,52,0,0,0,0,0,0,0,8,49,33,119,126,11,11,19,19,31,8,33,8,91,50,171,149,0,0,0,0,0,2,0,4,2021-04-17,62.0,136.0,67.0,37.0,6.0,6.0,0.0,0.0,0.67,677.0,2023-09-02,68.0,135.5,70.0,41.0,6.0,3.0,0.0,0.0,0.0,900.0,3.0,300.0,0.0,221.0,126.0,222.0,127.0,0.0,0.0,1.0,43.0,127.0,20.0,22.0,63.0,72.0,116.0,209.0,10.0,12.0,0.0,0.0,2.5,298.5,0.75,166.75,74.75,174.5,81.75,0.0,0.0,0.0,51.0,132.25,16.75,25.75,7.0,8.75,62.25,147.75,10.75,15.75,1.75,3.25,1,0,1,3,1,4,1.0,0.75,1,2,1,3,357,1099,357.0,581.0,1,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,125.99999999999999,,221.0,0.0,,0.0,,1.0,127.0,0.5720720720720721,221.99999999999997,43.0,,127.0,67.76199999999999,,152.69099999999997,0.6369999999999998,,0.0,,0.0,72.499,0.4498024547803616,158.02199999999996,44.398999999999994,,117.66199999999999,126.0,0.5701357465805368,221.0,0.0,0.0,1.0,8.0,0.0,127.0,222.0,74.75,0.44389339660312377,166.75,0.0,0.0,0.0,49.0,0.75,81.75,174.5,,0.0,0.0,0.0,0.0,0.0
2024-09-07,UFC Fight Night: Burns vs. Brady,felipe dos santos,andre lima,3,300,Flyweight,Decision - Unanimous,0,Orthodox,Orthodox,0,0,76,37,38,18,122,70,69,43,0,2,0,2,8,2,41,540,14,5,45,21,14,6,19,7,10,7,12,9,33,14,68,33,5,4,7,4,0,0,1,0,2024-03-23,67.0,126.0,67.5,38.0,4.0,2.0,1.36,1.14,0.0,791.0,2023-09-10,67.0,125.0,70.0,38.0,4.0,4.0,0.0,0.5,0.0,900.0,3.0,300.0,0.0,195.5,68.0,215.0,81.5,0.5,0.0,2.5,38.5,140.5,18.0,38.0,11.5,17.0,62.5,182.5,4.5,9.5,1.0,3.5,2.5,236.0,0.0,79.0,40.5,83.5,45.0,1.0,0.5,1.5,15.0,43.5,7.5,12.0,18.0,23.5,39.0,77.0,1.5,2.0,0.0,0.0,1,1,2,2,0,2,0.5,1.0,1,2,2,2,364,168,196.0,98.0,1,1,1,2,2,2,0,1,1,2,0,0,1,1,0,0,80.39999999999999,,238.89999999999998,0.0,,0.0,,3.5,89.29999999999998,0.38306451612903225,253.0,44.3,,170.3,36.3,,70.6,0.0,,0.7,,1.7,42.199999999999996,0.5574857485748574,76.5,15.399999999999999,,42.1,68.0,0.3754726254995426,195.5,0.0,0.0,2.5,29.5,0.0,81.5,215.0,40.5,0.5136206895850827,79.0,0.5,0.24999999875,1.5,16.5,0.0,45.0,83.5,,0.0,0.0,,0.0,0.0
2024-09-07,UFC Fight Night: Burns vs. Brady,zygimantas ramaska,nathan fletcher,2,74,Featherweight,Submission,0,Orthodox,Orthodox,0,0,10,20,6,14,16,47,12,40,1,1,0,4,0,6,111,190,5,13,8,18,1,0,2,1,0,1,0,1,2,6,5,7,4,0,5,0,0,8,0,13,2024-08-24,67.0,135.5,70.0,38.5,3.0,2.0,3.37,0.67,0.0,445.0,2024-08-24,71.0,145.5,73.0,40.6,1.0,2.0,0.0,2.41,0.0,374.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,9999.0,9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-07,UFC Fight Night: Burns vs. Brady,rongzhu,chris padilla,2,254,Lightweight,TKO - Doctor's Stoppage,0,Orthodox,Orthodox,0,0,88,105,49,68,88,110,49,73,0,0,0,0,0,1,12,0,26,36,61,51,12,8,13,12,11,24,14,42,43,62,81,98,6,6,7,7,0,0,0,0,2024-04-27,69.0,155.0,74.0,39.0,5.0,4.0,1.18,0.39,0.0,574.0,2021-04-24,69.0,155.5,71.0,39.0,6.0,5.0,1.35,0.14,0.54,739.0,3.0,225.0,0.3333333333333333,122.66666666666667,58.666666666666664,147.33333333333334,77.33333333333333,0.0,3.3333333333333335,5.333333333333333,48.333333333333336,111.0,6.333333333333333,7.666666666666667,4.0,4.0,43.0,100.0,0.6666666666666666,1.0,15.0,21.666666666666668,1.0,273.0,0.0,26.0,12.0,29.0,14.0,1.0,3.0,3.0,6.0,18.0,1.0,3.0,5.0,5.0,9.0,23.0,2.0,2.0,1.0,1.0,1,2,3,1,0,1,0.333,1.0,1,1,3,1,1232,133,1085.0,133.0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,53.04,,118.28999999999999,0.21,,3.0299999999999994,,4.839999999999999,66.85,0.4658121702858545,136.44,44.709999999999994,,108.47,11.999999999999998,,26.0,0.0,,2.9999999999999996,,2.9999999999999996,14.0,0.4827586206896552,28.999999999999996,5.999999999999999,,18.0,58.666666666666664,0.47129468930569957,122.66666666666667,3.3333333333333335,0.5833333321874999,5.333333333333333,250.33333333333334,0.3333333333333333,77.33333333333333,147.33333333333334,12.0,0.46153846136094673,26.0,3.0,0.9999999966666667,3.0,80.0,0.0,14.0,29.0,0.0,0.0,0.0,,0.0,0.0
2024-09-07,UFC Fight Night: Burns vs. Brady,trevor peek,yanal ashmouz,3,300,Lightweight,Decision - Unanimous,0,Switch,Orthodox,0,0,107,66,55,42,115,124,63,85,0,0,0,9,1,18,30,496,29,26,78,48,18,9,21,11,8,7,8,7,48,19,99,41,7,18,8,20,0,5,0,5,2023-03-18,69.0,155.0,68.0,38.0,3.0,5.0,3.24,0.0,0.0,694.0,2023-02-25,69.0,155.0,70.0,41.5,4.0,4.0,1.45,0.0,0.41,726.0,2.5,299.75,0.5,101.25,52.5,116.75,65.25,0.0,1.5,2.75,31.75,74.75,13.25,19.0,7.5,7.5,39.75,84.0,9.25,13.0,3.5,4.25,2.0,187.5,0.0,59.0,25.0,60.0,25.5,0.0,0.5,1.0,14.5,43.0,4.0,7.0,6.5,9.0,18.0,50.0,0.5,1.0,6.5,8.0,2,2,4,1,1,2,0.5,0.5,1,1,3,2,560,539,322.0,539.0,1,0,1,0,2,0,0,0,0,0,1,1,0,0,0,0,51.9,,97.34299999999998,0.6859999999999998,,1.44,,2.7129999999999996,63.07799999999999,0.5709914124614246,111.30799999999999,33.02899999999999,,73.297,21.0,,43.4,0.0,,0.7,,1.0,21.299999999999997,0.6329999999999999,44.0,14.299999999999999,,33.0,52.5,0.528606329363311,101.25,1.5,0.30952380876417235,2.75,151.0,0.5,65.25,116.75,25.0,0.5535714283657069,59.0,0.5,0.4999999950000001,1.0,3.5,0.0,25.5,60.0,0.0,0.0,0.0,,0.0,0.0
2024-09-07,UFC Fight Night: Burns vs. Brady,steve garcia,kyle nelson,1,239,Featherweight,KO/TKO,1,Southpaw,Switch,0,0,37,2,22,1,62,36,39,31,0,0,0,0,0,0,96,133,20,0,35,1,1,0,1,0,1,1,1,1,2,1,3,2,0,0,0,0,20,0,34,0,2018-12-08,71.0,155.5,71.0,41.0,4.0,4.0,1.18,0.52,0.13,624.0,2020-02-29,72.0,145.5,75.0,41.0,5.0,2.0,0.86,0.43,2.36,350.0,1.7142857142857142,110.0,0.8571428571428571,38.142857142857146,21.714285714285715,69.14285714285714,45.285714285714285,0.2857142857142857,0.5714285714285714,1.0,17.285714285714285,32.285714285714285,2.5714285714285716,4.0,1.8571428571428572,1.8571428571428572,10.714285714285714,22.428571428571427,1.0,2.0,10.0,13.714285714285714,2.375,190.25,0.0,88.0,41.0,96.125,48.375,0.5,0.25,3.0,22.5,65.0,10.875,14.625,7.625,8.375,35.125,78.875,5.5,8.5,0.375,0.625,5,2,7,4,4,8,0.714,0.5,3,3,3,3,1652,2100,49.0,161.0,1,1,2,2,2,2,1,1,4,3,0,0,1,1,1,1,20.762252999999998,,37.225109999999994,0.9656999999999998,,0.26891199999999993,,0.6697539999999998,40.25724199999999,0.6008737690014172,64.01195399999999,16.254675,,31.09886299999999,46.915380199999994,,97.66007809999999,0.0,,0.07058939999999998,,1.9305089999999994,55.13792839999999,0.5444651181408307,106.42670509999999,25.009624199999998,,71.30165649999998,19.4,0.5199808502390855,35.8,0.0,0.0,0.2,30.0,1.2,29.8,48.8,54.0,0.5217594831951934,109.0,0.0,0.0,2.4,92.4,0.0,64.6,120.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-07,UFC Fight Night: Burns vs. Brady,andre petroski,dylan budka,3,300,Middleweight,Decision - Unanimous,1,Switch,Switch,0,0,46,53,23,17,109,59,78,23,0,0,3,0,5,0,560,0,16,14,36,48,5,3,8,3,2,0,2,2,17,13,38,49,1,4,1,4,5,0,7,0,2024-04-06,72.0,186.0,75.0,42.0,1.0,2.0,1.93,0.39,0.0,582.0,2021-08-28,72.0,185.5,73.0,39.0,3.0,3.0,3.15,1.28,0.12,643.0,2.375,194.875,0.125,60.125,30.375,76.125,42.375,1.375,2.75,4.875,22.25,51.0,6.0,6.625,2.125,2.5,20.0,46.25,0.875,1.0,9.5,12.875,2.0,133.0,0.0,5.0,1.0,11.0,6.0,0.0,3.0,6.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,6,2,8,0,1,1,0.75,0.0,1,0,3,1,1106,154,56.0,9999.0,1,0,1,0,3,1,0,0,1,0,0,1,1,0,0,0,21.600497199999992,,45.557293399999985,0.10289999999999999,,2.3626359999999993,,3.9503762999999994,33.13498359999999,0.410647607470048,62.97360499999998,14.1604968,,37.487838299999986,1.0,,5.0,0.0,,2.9999999999999996,,5.999999999999999,5.999999999999999,0.5454545454545454,11.0,0.0,,4.0,24.8,0.369101731497261,57.8,2.8,0.4754545442873141,4.4,277.6,0.2,33.6,71.4,1.0,0.1999999996,5.0,3.0,0.49999999916666665,6.0,353.0,0.0,6.0,11.0,0.0,0.0,0.0,,0.0,0.0
2024-09-07,UFC Fight Night: Burns vs. Brady,isaac dulgarian,brendon marotte,2,259,Featherweight,Submission,1,Orthodox,Orthodox,0,0,56,7,41,3,147,27,102,22,2,0,2,0,2,0,552,0,41,2,56,6,0,1,0,1,0,0,0,0,2,2,4,6,0,0,0,0,39,1,52,1,2023-10-14,69.0,145.0,72.0,40.0,0.0,6.0,0.0,0.0,0.0,290.0,2023-08-12,67.0,146.0,71.0,39.0,3.0,2.0,4.57,1.83,0.0,492.0,2.0,294.0,0.0,48.5,28.5,86.0,58.5,1.0,4.0,8.5,24.5,44.5,1.0,1.0,3.0,3.0,8.5,19.0,0.5,0.5,19.5,29.0,1.0,20.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1,2,0,1,1,0.5,0.0,1,0,2,1,392,329,392.0,9999.0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,31.1,,50.3,0.0,,2.8,,5.5,59.5,0.7032218762691214,84.8,27.5,,46.7,1.0,,1.0,0.0,,0.0,,0.0,1.0,1.0,1.0,0.0,,0.0,28.5,0.5801886791261651,48.5,4.0,0.7187499948632814,8.5,410.0,0.0,58.5,86.0,1.0,0.9999999900000002,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,,,
2024-09-07,UFC Fight Night: Burns vs. Brady,matt schnell,cody durden,2,29,Bantamweight,Submission,0,Orthodox,Southpaw,0,0,83,78,40,34,83,81,40,37,0,1,0,0,1,0,0,10,32,31,73,73,3,3,3,5,5,0,7,0,38,34,81,78,2,0,2,0,0,0,0,0,2020-08-01,67.0,130.0,67.0,37.5,4.0,4.0,3.99,0.68,0.11,564.0,2016-12-04,68.0,126.0,70.0,38.0,4.0,4.0,0.6,1.21,0.12,466.0,1.75,204.75,0.08333333333333333,80.41666666666667,30.166666666666668,89.33333333333333,38.0,0.5833333333333334,0.3333333333333333,0.75,21.75,67.83333333333333,3.1666666666666665,5.916666666666667,5.25,6.666666666666667,25.583333333333332,73.33333333333333,2.4166666666666665,4.0,2.1666666666666665,3.0833333333333335,2.111111111111111,218.55555555555554,0.1111111111111111,58.55555555555556,30.666666666666668,80.77777777777777,47.22222222222222,0.4444444444444444,3.111111111111111,5.111111111111111,21.555555555555557,47.77777777777778,4.666666666666667,5.333333333333333,4.444444444444445,5.444444444444445,23.555555555555557,48.888888888888886,1.7777777777777777,2.111111111111111,5.333333333333333,7.555555555555555,6,6,12,5,4,9,0.5,0.556,1,1,3,3,2835,1358,784.0,399.0,0,0,0,0,1,2,0,0,0,0,2,2,0,0,0,0,28.62688975634,,76.39201536699,0.10289999999999999,,0.32718054746999997,,0.5661081146699999,37.684395334239994,0.417328933907171,87.45471060535998,22.377223356029994,,66.84691790496998,31.580873309999994,,60.09698638999999,0.05042099999999999,,2.582142169999999,,4.008093619999999,47.47208219999999,0.589644370861406,81.04424274999998,21.952892479999996,,48.23520357999999,37.2,0.39242277430071787,93.0,0.4,0.13333333288888888,0.6,42.8,0.2,46.6,104.4,34.2,0.532161067824797,65.4,4.0,0.5555555531404321,6.6,392.2,0.0,56.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-07,UFC Fight Night: Burns vs. Brady,gilbert burns,sean brady,5,300,Welterweight,Decision - Unanimous,0,Orthodox,Orthodox,0,0,97,217,47,130,126,368,76,274,0,0,1,7,6,17,163,634,25,97,72,179,19,12,21,16,3,21,4,22,32,118,80,202,15,11,17,13,0,1,0,2,2019-10-18,70.0,169.4,72.0,40.0,4.0,3.0,3.53,0.91,0.11,791.0,2014-07-26,70.0,170.0,71.0,40.0,3.0,4.0,2.12,0.46,0.2,741.0,2.590909090909091,253.22727272727272,0.18181818181818182,82.63636363636364,40.09090909090909,102.95454545454545,57.95454545454545,0.4090909090909091,1.8181818181818181,4.681818181818182,23.90909090909091,61.86363636363637,8.5,11.045454545454545,7.681818181818182,9.727272727272727,30.045454545454547,69.13636363636364,3.772727272727273,5.636363636363637,6.2727272727272725,7.863636363636363,2.7142857142857144,229.28571428571428,0.14285714285714285,87.57142857142857,46.714285714285715,149.28571428571428,96.71428571428571,1.0,2.7142857142857144,4.714285714285714,30.0,68.14285714285714,2.857142857142857,4.142857142857143,13.857142857142858,15.285714285714286,39.857142857142854,79.0,0.8571428571428571,1.2857142857142858,6.0,7.285714285714286,15,7,22,6,1,7,0.682,0.857,1,2,3,3,3696,1786,518.0,280.0,0,1,0,1,1,1,0,1,0,1,2,0,0,1,0,0,47.282698000613216,,90.87129443669397,0.02490572683182988,,3.0709877388769375,,6.2801105666869095,61.58658438480995,0.5832825424902501,107.44873910043398,27.535028622948058,,66.67123055874082,41.65233799999999,,78.76760099999997,0.11764899999999995,,2.9189419999999995,,4.7796959999999995,90.85932699999998,0.6468052318848363,139.77944099999996,27.00797499999999,,61.58595299999998,54.8,0.5738226811078191,102.0,2.4,0.46060605826813583,5.4,161.8,0.0,67.0,116.0,32.2,0.5228428997595705,62.4,2.6,0.72499999644375,4.2,325.4,0.0,80.8,122.8,0.0,0.0,0.0,0.0,0.0,0.0
