fight_time_avg_diff,days_since_debut_diff,knockdown_avg_diff,win_pct_before_diff,days_since_last_win_diff,takedowns_avg_diff,sig_strikes_landed_per_minute_diff,losses_before_diff,avg_ground_strikes_diff,avg_ground_attempts_diff,avg_body_attempts_diff,takedowns_ema_diff,takedowns_success_rate_roll_5_diff,avg_sub_attempts_diff,avg_takedown_attempts_diff,avg_clinch_attempts_diff,avg_rounds_diff,control_time_roll_5_diff,avg_clinch_strikes_diff,avg_takedowns_diff,submission_avg_diff,avg_time_diff,avg_body_strikes_diff,reach_diff,takedown_attempts_ema_diff,avg_head_strikes_diff,takedown_attempts_roll_5_diff,total_strikes_ema_diff,avg_knockdowns_diff,total_strikes_roll_5_diff,avg_leg_strikes_diff,knockdowns_ema_diff,avg_leg_attempts_diff,weight_diff,avg_total_strikes_diff,sig_strikes_roll_5_diff,head_strikes_ema_diff,avg_head_attempts_diff,avg_distance_diff,leg_reach_diff,takedowns_roll_5_diff,head_attempts_ema_diff,avg_total_strikes_attempts_diff,avg_distance_attempts_diff,total_fights_before_diff,avg_sig_attempts_diff,total_strikes_attempts_ema_diff,sig_strikes_ema_diff,total_strikes_attempts_roll_5_diff,sig_attempts_roll_5_diff,avg_sig_strikes_diff,sig_attempts_ema_diff,sig_strikes_absorbed_per_minute_diff,wins_before_diff,knockdowns_roll_5_diff,height_diff,win_streak_diff,wins_last_365_days_diff,fights_last_365_days_diff,wins_last_3_diff,lose_streak_diff,winner
-172.0,-2163,1.3,-0.6,9818.0,-1.91,1.0,0,-7.6,-9.4,5.4,-1.0087,-0.7999999935000001,0.0,-1.9,-7.4,-0.2000000000000001,-204.2,-5.2,-1.4,0.14,-10.900000000000006,2.4,-4.0,-1.8087,-7.0,-1.9,-26.24,1.0,-36.0,-1.5,1.4,-1.7000000000000002,16.0,-36.0,-6.1,-3.435999999999998,9.3,6.7,3.1000000000000014,-1.4,20.7311,-18.9,29.8,-3,13.0,0.5435000000000159,-1.2401999999999962,-18.9,13.0,-6.1,26.966500000000003,0.0,-3,1.0,1.0,0,-2,-1,-2,1,1
-111.0,-40,0.19,0.0,164.0,-1.31,1.0,0,11.0,23.0,18.5,-0.8999999999999999,-0.0833333332944444,-0.5,-2.0,25.5,1.0,63.5,16.5,-1.5,0.78,8.5,11.5,-0.5,-0.7999999999999998,38.5,-2.0,61.10000000000001,0.0,50.5,2.5,0.0,1.5,11.0,50.5,52.5,50.7,122.5,25.0,-3.5,-1.5,156.29999999999998,139.0,94.0,0,142.5,173.40000000000003,67.49999999999999,139.0,142.5,52.5,180.7,0.0,0,0.0,3.0,-1,0,0,0,1,0
-33.0,819,0.37,0.6,-9223.0,0.09,2.0,0,-1.8,-1.0,16.5,0.1400999999999999,0.3444444415061729,-1.0,-3.9,-2.9000000000000004,-0.3999999999999999,-39.7,-0.1,0.0999999999999999,-0.94,-11.099999999999994,9.1,4.0,-5.4599,13.8,-3.9,21.199500000000008,0.2,21.1,7.0,0.147,10.3,1.0,21.1,29.9,16.603599999999993,38.900000000000006,31.8,-0.8999999999999986,0.0999999999999999,46.6421,55.6,69.6,3,65.69999999999999,58.58349999999999,32.2354,55.6,65.69999999999999,29.9,71.95809999999997,1.0,3,0.2,-3.0,0,0,-1,1,0,0
49.0,725,0.58,0.0,798.0,-1.18,1.0,0,5.5,6.5,12.5,-0.3,-0.1666666661111111,0.0,-1.0,3.5,0.5,1.0,2.5,-0.5,-0.1,-104.0,9.0,-3.0,-0.2000000000000001,11.5,-1.0,29.69999999999999,1.0,21.5,12.5,1.4,13.5,0.0,21.5,33.0,20.9,26.0,25.0,-1.8999999999999984,-0.5,38.8,42.0,42.0,0,52.0,53.99999999999999,45.400000000000006,42.0,52.0,33.0,67.6,-1.0,0,1.0,-1.0,-1,-1,-2,0,1,0
232.0,2520,-0.51,0.0469999999999999,-119.0,0.3500000000000001,0.0,5,4.571428571428572,9.38095238095238,5.714285714285714,0.4854772973517574,0.0615384614911242,-0.4285714285714286,2.380952380952381,9.571428571428571,1.571428571428572,20.333333333333343,5.619047619047619,1.238095238095238,-0.69,96.66666666666666,3.8095238095238098,-1.5,1.1024954085350145,36.38095238095238,2.4666666666666663,68.27814593209538,-0.0952380952380953,59.2,3.8571428571428568,0.117726403778935,4.333333333333333,0.5,57.80952380952381,53.266666666666666,47.491178156056925,109.90476190476193,33.85714285714285,-0.5,0.8,155.1838445780734,135.8095238095238,101.0,18,119.95238095238096,181.70716969252987,59.34424146224313,161.86666666666665,155.13333333333335,44.04761904761904,171.8506538275723,0.0,13,-0.1333333333333333,-2.0,-1,-1,0,0,0,1
63.0,-1077,0.25,0.0,-20.0,-0.1099999999999999,0.0,-2,1.6666666666666663,1.25,-1.416666666666666,-0.0058159520999998,-0.0499999983958333,0.5,-0.1666666666666669,-9.583333333333334,-0.083333333333333,82.8,-7.166666666666667,0.3333333333333333,0.24,-21.83333333333337,-1.916666666666668,1.0,0.0152941058900004,10.24999999999999,0.9999999999999998,8.700305340259995,-0.0833333333333333,22.200000000000003,-1.75,-0.4158000000000001,-3.083333333333334,0.5,-1.3333333333333428,25.4,13.979476415630003,14.916666666666686,12.083333333333336,1.0,0.3999999999999999,34.448736520419985,2.1666666666666856,18.75,-6,10.416666666666629,30.092043701029997,13.914488998050004,58.80000000000001,62.19999999999999,6.5833333333333215,35.10801080329,1.0,-4,-0.6,2.0,0,1,1,0,0,0
-301.0,1165,0.0,0.4,-8976.0,2.4700000000000006,0.0,4,7.9,8.9,-6.4,0.1742628179999996,-0.0414285715668877,-0.5,-2.1,-0.7999999999999998,-1.0,-36.69999999999999,-2.7,0.1,-0.44,-114.7,-1.2999999999999998,0.0,-3.0817011080000007,-12.0,-3.6,-28.922144230000008,0.0,-20.6,-12.2,0.0,-13.5,0.0,-12.299999999999995,-29.0,-14.586412247999997,-21.7,-30.7,-2.0,-1.0,-30.220071847000007,-23.40000000000001,-49.7,8,-41.6,-49.41770979800001,-33.244235102,-35.7,-49.5,-25.5,-56.715739180000014,0.0,4,0.0,1.0,0,0,1,0,2,1
171.0,-414,-0.35,-0.25,-91.0,0.6499999999999999,1.0,1,0.25,-1.0,7.75,0.2570000000000001,0.0229166669748263,-0.25,-0.25,8.25,0.25,0.5,8.0,0.25,-0.8600000000000001,33.0,7.75,2.0,-1.467999999999999,8.5,-0.25,29.896,-0.25,14.75,8.25,-0.3,3.75,0.0,14.75,24.5,10.537999999999998,8.75,16.25,-0.5,0.25,4.023999999999994,7.25,13.0,0,20.25,15.878,29.297000000000004,7.25,20.25,24.5,16.753000000000007,0.0,-1,-0.25,2.0,-2,0,1,-1,0,1
22.0,-2044,-0.41,0.338,-190.0,-0.9199999999999996,-1.0,-6,-6.215384615384615,-9.584615384615384,-3.353846153846153,0.1487365837659997,0.2190476166831066,0.0923076923076923,-1.5076923076923074,-9.476923076923075,-0.2153846153846155,-139.0,-7.16923076923077,-0.3076923076923077,-0.2099999999999999,-87.58461538461538,-2.615384615384615,4.0,-0.2490723957399994,-10.93846153846154,-0.8,-27.982154356877004,-0.6923076923076923,-34.8,-6.276923076923077,-0.954957320928,-8.0,0.5,-38.18461538461538,-14.800000000000004,-6.798986568087004,-17.753846153846155,-6.446153846153846,4.5,-0.1999999999999999,-4.993246533610005,-49.0,-10.04615384615385,-8,-29.107692307692304,-26.780175419776995,-11.052698936904983,-38.8,-17.199999999999996,-19.830769230769235,-8.733827933072995,0.0,-2,-0.8,2.0,0,1,1,1,0,0
-15.0,-1253,0.3999999999999999,-0.036,-154.0,-1.24,-1.0,0,-3.0892857142857144,-5.410714285714286,-4.857142857142858,-0.5021330000000002,0.0333333331944445,0.0178571428571427,-1.125,-6.428571428571429,-0.1071428571428572,16.19999999999999,-5.0,-0.0535714285714286,-0.96,-68.07142857142858,-4.732142857142858,-5.0,-2.1071725999999997,-8.392857142857142,-0.6000000000000001,-46.33048459999999,0.4464285714285714,-20.6,-6.642857142857143,0.4533209999999998,-6.285714285714286,22.0,-18.55357142857143,-23.200000000000003,-17.39481459999999,-6.357142857142854,-11.678571428571429,-1.5,0.0,-13.61482749999999,-16.67857142857143,-5.660714285714278,-1,-17.5,-42.94225220000001,-33.692498099999995,-7.0,-10.0,-19.767857142857142,-29.160054700000003,0.0,-1,0.3999999999999999,-6.0,-3,0,0,-1,0,1
340.0,-1305,-0.54,0.3329999999999999,-469.0,-1.03,2.0,-4,-3.083333333333333,-6.333333333333334,5.166666666666667,0.0559697732699999,0.0749999994583333,0.0,-0.583333333333333,6.583333333333333,0.1666666666666669,62.2,3.083333333333333,-0.5,-0.27,66.16666666666669,4.75,0.0,0.13506953564,9.5,0.5,42.98416088104999,-0.4166666666666666,38.7,4.25,-0.2304727823299999,4.75,21.0,26.916666666666664,21.75,9.330530607800004,30.25,18.5,0.0,0.25,22.619830440879998,51.0,39.91666666666666,-8,40.16666666666666,63.86762647689,21.39966254511,54.900000000000006,33.599999999999994,18.5,36.14266034160002,1.0,-4,-0.15,0.0,4,2,1,2,-2,0
78.0,-160,0.19,0.042,-28.0,2.05,1.0,0,11.291666666666668,18.708333333333336,0.5,2.152602899999999,0.1263347763821583,0.375,2.25,12.458333333333332,-0.2916666666666665,118.20000000000002,5.75,2.166666666666667,0.1200000000000001,21.16666666666669,-0.708333333333333,-5.0,2.163988600000001,26.291666666666664,4.0,31.991915099999986,0.4583333333333333,47.39999999999999,-0.7916666666666661,0.6163143,-6.75,10.800000000000011,36.41666666666666,37.6,24.867351700000004,55.41666666666666,7.75,-1.0,2.2,51.5617528,65.41666666666667,18.0,2,49.16666666666667,57.22428340000002,22.269681,90.6,75.8,24.79166666666667,42.79698189999996,0.0,2,0.8,-2.0,6,1,0,1,0,1
-253.0,-1743,0.3,0.124,8.0,-1.28,1.0,-3,-10.17142857142857,-14.790476190476191,-10.057142857142855,-1.77830696213932,-0.0663636383233562,-0.1238095238095238,-7.199999999999999,-5.61904761904762,-0.9619047619047612,-186.6,-3.457142857142857,-2.2095238095238097,0.08,-76.52380952380952,-6.142857142857143,2.0,-5.858768681865948,-10.019047619047612,-6.6000000000000005,-45.9581230425158,0.4380952380952381,-39.400000000000006,-0.8952380952380956,0.28203,-0.3523809523809529,10.400000000000006,-37.23809523809524,-24.6,-14.265331365268658,-43.514285714285705,-3.4285714285714306,0.5,-2.2,-45.765521980624456,-74.87619047619043,-33.514285714285705,-8,-53.92380952380952,-81.10196800941861,-23.13301558026206,-91.2,-76.2,-17.057142857142857,-56.97615947428703,1.0,-5,0.3999999999999999,2.0,4,0,0,1,0,1
59.0,805,0.35,-0.1999999999999999,10.0,-0.78,-2.0,2,-6.1,-7.25,-6.800000000000001,-0.85770398,-0.3749999972916667,-0.15,-1.65,-4.35,-0.3999999999999999,-103.65,-4.1,-0.6,-0.2,-84.35,-4.199999999999999,4.0,-1.9159976899999995,-16.55,-2.05,-36.527012098,0.55,-29.45,3.3000000000000007,0.6156382039999999,4.699999999999999,-3.0,-24.85,-22.05,-20.5921086,-15.25,-7.25,1.0,-1.0,-35.281771582999994,-24.950000000000003,-5.75,6,-17.349999999999994,-56.638265451,-27.743044510999997,-47.45,-40.150000000000006,-17.450000000000003,-47.66732786399999,1.0,4,0.55,1.0,-3,0,1,-1,0,0
314.0,-2443,-0.09,-0.31,-126.0,-1.93,3.0,-3,-10.309523809523808,-18.73809523809524,18.119047619047613,-0.8374945927869994,-0.1529761891888287,-1.2857142857142858,-3.2857142857142856,9.690476190476186,0.8571428571428572,-210.66666666666669,6.023809523809523,-1.380952380952381,-1.54,67.92857142857144,13.357142857142858,2.0,-2.871174762498399,16.90476190476191,-4.0,91.60295096617116,-0.0714285714285714,68.86666666666669,5.238095238095237,-0.0121060820999999,6.142857142857143,0.5,75.09523809523812,24.8,23.054252891982408,74.23809523809523,39.785714285714285,-0.7999999999999972,-1.2666666666666668,92.5784622336589,137.85714285714286,107.54761904761908,-11,98.5,170.3694107237165,41.47121912409571,121.2,78.0,35.5,118.02539943557484,2.0,-8,0.0,-2.0,0,0,2,-1,1,1
34.0,-966,-0.1899999999999999,-0.028,-71.0,1.6,-1.0,-1,13.25,14.5,3.0,2.15666525,0.1892857146170919,-0.4444444444444444,2.7777777777777777,12.416666666666668,0.666666666666667,336.2,11.583333333333334,1.6111111111111112,-0.5,45.416666666666686,7.583333333333334,0.0,4.875495590000002,2.6388888888888893,6.4,68.11330719,-0.4444444444444444,59.9,-2.3611111111111107,-0.3880946999999999,-7.444444444444445,-1.7000000000000028,49.38888888888888,14.35,9.007029099999999,-24.02777777777777,-16.97222222222222,-0.5,2.1,1.5987849400000087,16.944444444444443,-55.388888888888886,-5,-28.472222222222243,60.759253400000006,21.66744178,44.900000000000006,-5.049999999999997,7.861111111111114,9.931624060000004,-1.0,-4,-0.6,1.0,1,1,1,0,0,1
188.0,-280,-0.22,0.0,189.0,-1.7000000000000002,0.0,-2,6.5,9.75,-7.375,-0.7067787999999997,-0.0809523801918934,0.25,-2.5,-6.875,0.75,103.0,-3.625,-0.875,-0.0499999999999999,-14.625,-3.125,-2.0,-4.4371945,-2.5,-3.7,4.206797500000008,-0.25,-12.549999999999995,-2.75,-0.0857156999999999,-3.625,-12.5,1.75,-17.6,0.2634335000000014,-48.5,-11.25,0.2000000000000028,-1.05,-50.58431479999997,-48.0,-62.375,-4,-59.5,-50.0617735,-6.275256200000008,-86.94999999999999,-93.1,-8.375,-62.28565369999996,-3.0,-2,0.0,0.0,0,-1,-1,0,0,0
228.0,-686,-0.1099999999999999,-0.3,-49.0,1.0299999999999998,0.0,0,0.1,0.7,12.4,0.3826000000000001,0.8666666568148151,-0.4,-0.8,11.4,2.2,-49.2,6.3,-0.1999999999999999,-0.8600000000000001,76.6,10.3,0.5,0.0739000000000004,40.5,-0.8,41.2547,-0.4,43.4,4.5,-0.357,7.8,-24.5,43.4,55.3,27.486700000000003,167.9,48.9,0.0,-0.1999999999999999,153.7077,176.1,176.0,-3,188.1,173.5327,45.57469999999999,176.1,188.1,55.3,177.99859999999998,0.0,-3,-0.4,-1.0,-3,0,0,-2,0,1
-59.0,196,0.1099999999999999,-0.178,98.0,1.11,0.0,2,-0.2333333333333334,1.2444444444444454,-0.1222222222222226,1.2656726100000002,0.36499999776375,-0.0222222222222222,1.522222222222222,5.388888888888889,0.1333333333333333,189.2,2.344444444444445,0.5444444444444445,0.17,-9.644444444444474,-0.6888888888888887,-1.0,2.79323031,5.68888888888889,2.6,10.513278928000004,-0.0444444444444444,10.800000000000004,-3.6888888888888887,-0.204537907,-4.28888888888889,-3.5,14.033333333333337,-4.200000000000003,-0.0679013310000016,17.53333333333334,-0.8000000000000007,-2.0,1.4,-1.16083867399999,29.099999999999994,6.488888888888887,1,13.12222222222222,15.441746623,-6.030049260999999,17.599999999999994,-4.0,1.31111111111111,-7.95599855599999,-2.0,-1,-0.4,-2.5,0,-1,-1,0,0,1
198.0,-1764,-2.63,-0.167,-609.0,1.9,-2.0,0,24.5,25.166666666666668,21.666666666666668,1.5,0.4166666659722222,0.0,3.5,-2.833333333333333,-0.1666666666666667,171.0,-0.333333333333333,2.5,0.0,102.16666666666669,23.0,-2.0,2.5,-16.83333333333333,3.5,9.04,-0.6666666666666666,18.0,1.8333333333333333,-0.7899999999999999,2.333333333333333,16.5,18.0,8.0,-11.089999999999998,-57.66666666666667,-16.166666666666668,5.0,2.5,-34.95999999999999,-23.16666666666667,-56.0,-1,-33.66666666666667,-15.160000000000004,3.5299999999999976,-23.16666666666667,-33.66666666666667,8.0,-20.97,0.0,-1,-0.6666666666666666,2.0,0,1,2,-1,0,1
-222.0,-77,0.36,-0.0999999999999999,241.0,-0.53,1.0,-1,-8.7,-12.5,-4.100000000000001,-1.275427907,-0.12666666693,0.1,-3.4,4.0,-0.2999999999999998,-254.4,2.5000000000000004,-0.8,-0.27,-1.5999999999999943,-1.8000000000000007,1.0,-4.083416182,-2.700000000000003,-3.8,3.344527439000018,0.3999999999999999,-13.200000000000005,4.699999999999999,0.28819371,5.9,0.0,-3.1000000000000014,1.0,2.313104064999997,11.200000000000005,6.400000000000002,1.0,-1.7999999999999998,26.93779682400001,8.0,21.5,-5,13.0,25.67273699300003,6.841697666999995,14.0,31.599999999999994,0.1999999999999957,31.203920430000014,0.0,-4,0.3999999999999999,3.0,-1,-2,-2,0,1,1
-249.0,-196,0.39,-0.167,-77.0,2.81,-1.0,0,17.333333333333332,27.5,-12.166666666666668,0.6099999999999999,8.796295913882091e-10,-1.0,2.5,12.333333333333334,-1.0,348.5,9.5,2.0,-0.36,-59.5,-5.833333333333334,1.0,0.3200000000000003,-12.833333333333336,2.5,-32.95999999999999,0.0,-3.8333333333333286,-7.666666666666666,0.0,-9.0,12.0,-3.8333333333333286,-26.333333333333336,-25.72,-68.33333333333331,-53.16666666666666,2.3999999999999986,2.0,-72.8,-60.5,-129.33333333333334,-1,-89.5,-83.22,-42.38,-60.5,-89.5,-26.333333333333336,-95.86,1.0,-1,0.0,4.0,0,0,0,-1,0,1
-29.0,2647,0.1699999999999999,-0.154,-133.0,-3.18,1.0,2,1.4615384615384612,4.692307692307693,2.461538461538461,-2.3040392627280006,0.0333333308411111,-0.3846153846153846,-4.384615384615385,-6.23076923076923,-0.0769230769230771,-137.4,-5.846153846153846,-1.8461538461538465,-0.33,-13.69230769230768,2.538461538461539,5.0,-5.949346550029,3.61538461538462,-6.2,-30.07367561675501,0.0769230769230769,-12.800000000000011,-7.307692307692308,0.214391186499,-8.076923076923077,-15.300000000000011,-15.692307692307692,7.799999999999997,3.8712004750949873,8.692307692307693,3.230769230769233,-0.5,-3.0,-10.93434852540102,-12.6153846153846,4.615384615384613,0,3.076923076923066,-48.16344073633604,-8.076631312212015,-12.800000000000011,9.0,-1.1538461538461533,-25.19883317019,1.0,-2,0.3999999999999999,2.0,1,1,2,0,0,0
-116.0,-553,0.27,-0.1069999999999999,210.0,1.79,-2.0,0,11.0,12.857142857142858,7.142857142857143,1.022672,0.4083333304861112,-0.0714285714285714,1.75,13.071428571428571,0.3928571428571432,90.85,10.535714285714286,1.1785714285714286,-0.44,-60.25,7.178571428571428,-6.5,1.7021229999999998,-2.428571428571427,1.95,8.267767999999997,0.2142857142857143,1.75,-4.5,0.315351,-7.5,-14.5,6.035714285714278,-2.1499999999999986,0.6725670000000008,-36.21428571428571,-21.285714285714285,-1.5,1.35,-21.035645,-29.60714285714286,-62.5,-3,-36.57142857142856,-13.893796000000007,6.9249899999999975,-47.150000000000006,-52.0,0.25,-16.426543999999993,-2.0,-3,0.3,-3.0,-1,0,0,-1,0,1
17.0,-330,0.52,-0.417,-45.0,0.33,1.0,1,-2.25,-3.0,3.916666666666666,0.0,0.0,-0.5833333333333334,0.0,-4.083333333333334,-0.9166666666666669,-28.75,-1.25,0.0,-1.1800000000000002,-76.83333333333334,1.916666666666667,3.5,0.0,-17.25,0.0,-18.921,-0.5,-21.166666666666668,-1.4166666666666667,-0.6429999999999999,-1.8333333333333333,-14.5,-21.166666666666668,-16.75,-16.333,-56.5,-13.25,2.0,0.0,-51.78500000000001,-60.083333333333336,-47.33333333333333,-1,-54.41666666666666,-53.911,-15.537,-60.083333333333336,-54.41666666666666,-16.75,-49.44999999999999,2.0,-2,-0.5,1.0,-1,-1,0,-1,0,0
-243.0,-1163,-0.23,0.0739999999999999,-154.0,1.11,0.0,-5,-4.878947368421052,-8.663157894736843,-0.6368421052631579,0.0748472153708128,0.02500000084875,0.6263157894736844,0.1473684210526316,0.8157894736842106,-0.8315789473684208,-38.6,0.263157894736842,-0.321052631578947,2.24,-76.80526315789476,-0.9684210526315784,3.0,-0.1404215816751532,-10.326315789473686,0.2000000000000001,-13.303279401244955,-0.4210526315789473,0.0,-2.136842105263158,-0.1997703601636349,-4.142105263157895,1.0,-21.5,-5.799999999999997,-12.814306522908934,-27.45263157894737,-8.815789473684209,2.5,-0.1999999999999999,-58.213846947747214,-40.35263157894735,-24.38421052631579,-9,-32.231578947368426,-63.170074629047946,-17.36538818985478,-24.599999999999994,-31.40000000000001,-13.431578947368418,-68.89402733803718,0.0,-4,-0.2,1.5,2,1,0,0,-1,0
31.0,1042,-0.55,0.2919999999999999,490.0,-0.8599999999999999,-1.0,1,-12.43076923076923,-15.015384615384614,-13.153846153846152,0.02058033957,0.0,1.4615384615384617,-0.2923076923076922,-13.06153846153846,-0.1076923076923077,-174.8,-11.169230769230769,0.0307692307692306,0.85,-7.369230769230768,-12.646153846153847,4.5,-0.420487680201,-8.107692307692309,-0.3999999999999999,-11.762078135387,-0.6461538461538463,-14.4,2.384615384615385,-0.61649371,3.153846153846154,9.5,-26.67692307692308,-6.800000000000001,0.994480270819004,2.030769230769234,5.23076923076923,-0.5,0.0,27.19176329472899,-14.799999999999995,20.107692307692307,8,-7.969230769230769,20.071313598017998,-6.6396128600439965,16.200000000000003,20.39999999999999,-18.36923076923077,20.574454554594983,2.0,7,-0.6000000000000001,8.0,0,-1,-2,1,0,1
-98.0,-2653,-0.01,-0.375,9285.0,-2.8600000000000003,2.0,-3,-4.0,-13.5,11.125,-2.188685399999999,-0.5066666640544445,-0.75,3.0,11.875,0.875,54.5,8.75,-2.875,-0.76,84.5,5.125,-2.0,5.4704288,9.875,3.9,35.09371370000001,-0.25,27.4,10.125,-0.1224509999999999,11.625,-0.5,37.375,16.200000000000003,11.637824599999997,75.0,20.375,-4.5,-2.2,95.9142773,108.25,99.375,-6,97.75,125.4629531,30.36387969999999,89.4,81.3,25.125,122.28426810000003,1.0,-3,-0.2,0.0,0,0,-1,0,-1,0
-177.0,511,-0.04,-0.0559999999999999,266.0,-0.8999999999999999,2.0,2,-2.9342105263157894,-5.944078947368421,1.6513157894736832,-0.822849413853536,-0.0666666675555555,0.4605263157894737,-1.6875,5.953947368421051,-0.1842105263157893,-14.799999999999995,4.559210526315789,-0.9605263157894736,0.7200000000000001,9.75657894736841,1.5197368421052628,6.0,-0.3736744992728735,13.457236842105264,0.0,28.473553417733896,-0.1546052631578948,54.2,-3.256578947368421,-0.5864873984580384,-4.809210526315789,0.0,23.161184210526315,37.8,17.623973510917597,19.72039473684211,10.095394736842104,0.0,-0.6000000000000001,30.33694326207741,29.57236842105263,16.55263157894737,3,16.5625,43.01090240275403,16.760849369041335,66.4,45.2,11.720394736842104,28.22892342689046,1.0,1,-0.6,5.0,-1,-2,-3,-1,0,1
68.0,-1204,-0.1699999999999999,0.125,-2928.0,-2.25,1.0,-1,-3.25,-7.625,8.0,-0.7338295999999999,-0.27499999790625,0.875,-1.5,9.0,0.5,-1.7999999999999972,8.375,-0.875,0.7200000000000001,44.0,7.25,7.5,-1.3468538999999995,1.375,-1.6,25.44183899999999,0.25,15.0,1.875,0.0857156999999999,2.0,-16.0,30.75,6.6,0.8150944000000013,-2.625,5.375,8.0,-0.8,-1.3738070000000029,28.75,6.0,0,7.375,25.50380499999998,8.601164200000001,13.0,3.1999999999999997,10.5,6.8806479,2.0,1,0.0,2.0,1,1,1,0,-1,0
-13.0,-1477,0.8300000000000001,0.1159999999999999,-321.0,-2.8,2.0,-4,-0.0353535353535354,-1.454545454545454,0.2424242424242426,-0.6832360225124379,-0.1083333331840277,-0.191919191919192,-2.388888888888889,1.3282828282828278,0.0252525252525253,-31.000000000000004,0.4898989898989896,-1.0555555555555556,-0.42,33.60606060606062,0.3484848484848484,3.0,-2.84411560288114,9.156565656565656,-3.2,-0.5992991935048195,0.2474747474747474,-1.6000000000000014,1.1767676767676765,0.0054175821544928,0.833333333333333,-13.0,7.328282828282834,0.0,2.543102281854153,16.70707070707071,10.227272727272728,1.0,-0.8,1.1033684437477973,14.398989898989896,17.909090909090907,-7,17.782828282828284,-5.712692623315213,0.247759047151197,-3.1999999999999997,-1.8000000000000007,10.681818181818183,-5.085495145504353,0.0,-3,-0.2,1.0,2,2,1,0,-1,0
-17.399999999999977,-1078,0.278,0.024,-371.0,0.4379999999999999,1.0,-1,2.3571428571428568,3.4404761904761907,-12.523809523809526,0.7284192999999999,0.2916666654131944,-0.0833333333333333,2.4166666666666665,-4.809523809523809,-0.2738095238095237,51.4,-1.3809523809523814,0.9523809523809526,-0.744,16.11904761904765,-7.904761904761905,1.2999999999999972,1.8338715999999995,0.452380952380949,2.2,-4.42455502695001,-0.6309523809523809,7.999999999999993,6.273809523809524,-0.4089471753699998,6.738095238095238,11.47999999999999,6.952380952380949,2.6000000000000014,-5.562036840179985,6.023809523809533,-2.154761904761905,-4.5,0.8,-7.935150634889979,9.01190476190476,1.6071428571428612,-5,0.2380952380952408,-10.87180029418998,-8.355816150649993,18.200000000000003,12.0,-1.1785714285714306,-15.33854131488998,0.6000000000000001,-4,-0.6000000000000001,1.0,3,2,2,2,-1,1
8.0,-150,0.6299999999999999,0.0,0.0,-0.95,0.0,0,-7.333333333333334,-11.0,7.666666666666671,-1.63,-0.8333333283333334,0.1666666666666666,-2.333333333333333,-12.0,0.0,-248.16666666666669,-8.333333333333334,-2.0,-0.03,13.0,2.1666666666666714,-2.5,-2.12,-19.333333333333336,-2.333333333333333,-41.56,0.1666666666666666,-41.333333333333314,6.666666666666666,0.09,8.166666666666666,0.8000000000000114,-41.333333333333314,-10.5,-18.04,-28.5,5.166666666666664,-1.3999999999999986,-2.0,-31.69999999999998,-51.0,10.333333333333314,-1,-12.666666666666655,-61.41000000000001,-9.420000000000002,-51.0,-12.666666666666655,-10.5,-21.289999999999992,0.0,-1,0.1666666666666666,-2.0,-1,0,0,-1,0,0
201.0,-882,-0.42,-0.5,9691.0,0.1099999999999999,0.0,-2,-5.125,-5.75,6.125,1.25594,0.1166666664861112,-0.25,2.25,1.875,1.375,5.299999999999997,0.75,0.75,-0.93,165.375,1.75,0.0,2.28391,17.125,1.8,31.6319868,-0.25,31.5,16.125,-0.3823542999999999,18.5,0.5,36.5,31.0,14.404738900000002,76.0,39.375,1.5,0.6,60.75472699999999,103.125,104.5,-6,100.625,84.29732719999998,31.9194452,93.7,92.3,35.0,84.2200803,0.0,-4,-0.2,2.0,0,-1,0,-1,1,1
-210.0,-420,0.3399999999999999,-0.0749999999999999,-245.0,-0.33,-1.0,0,2.2750000000000004,2.825,-9.075,0.2013742000000004,0.2933333318888889,1.35,0.0249999999999999,3.225,-1.2,51.2,2.575,-0.25,1.39,-55.82499999999999,-2.975,-4.5,0.9367252000000008,-19.275,0.1999999999999997,-22.01087040000001,-0.175,-17.0,-7.675,-0.2893947,-10.575,-10.0,-30.225,-23.8,-15.821310299999991,-87.125,-34.775,-3.0,0.1999999999999999,-86.23728190000001,-106.55,-112.825,-3,-106.775,-102.409727,-24.7147357,-96.6,-103.6,-29.925,-105.573038,-2.0,-3,-0.2,-1.0,4,1,0,1,-1,1
199.0,-825,-0.09,-0.3939999999999999,854.0,-0.3700000000000001,-1.0,-1,-3.0,-5.636363636363637,-5.181818181818182,2.245825,0.3168253961918972,-0.9393939393939394,0.9090909090909092,-1.636363636363637,0.7272727272727271,123.86666666666667,0.6969696969696964,1.3939393939393938,-0.5700000000000001,78.27272727272728,-2.2424242424242427,-2.0,-0.789791683899999,-1.5757575757575817,0.0,5.203517912999999,-0.0909090909090909,17.66666666666667,5.0,-0.0720299999999999,6.333333333333333,10.0,5.303030303030312,3.6000000000000014,-4.402812070000003,-27.696969696969703,3.4848484848484844,1.5,2.0666666666666664,-48.66707794419998,-24.787878787878785,-19.272727272727263,-8,-26.54545454545456,-45.40489096520001,-5.27538646399999,-21.533333333333303,-35.599999999999994,1.1818181818181834,-55.1822802522,0.0,-7,-0.2,-2.0,-1,-1,-1,-1,2,0
