event_date,event_name,fighter_red,fighter_blue,round,time,weight_class,win_method,winner,stance_red,stance_blue,knockdowns_red,knockdowns_blue,sig_attempts_red,sig_attempts_blue,sig_strikes_red,sig_strikes_blue,total_strikes_attempts_red,total_strikes_attempts_blue,total_strikes_red,total_strikes_blue,sub_attempts_red,sub_attempts_blue,takedowns_red,takedowns_blue,takedown_attempts_red,takedown_attempts_blue,control_time_red,control_time_blue,head_strikes_red,head_strikes_blue,head_attempts_red,head_attempts_blue,body_strikes_red,body_strikes_blue,body_attempts_red,body_attempts_blue,leg_strikes_red,leg_strikes_blue,leg_attempts_red,leg_attempts_blue,distance_red,distance_blue,distance_attempts_red,distance_attempts_blue,clinch_strikes_red,clinch_strikes_blue,clinch_attempts_red,clinch_attempts_blue,ground_strikes_red,ground_strikes_blue,ground_attempts_red,ground_attempts_blue,octagon_debut_blue,height_blue,weight_blue,reach_blue,leg_reach_blue,sig_strikes_landed_per_minute_blue,sig_strikes_absorbed_per_minute_blue,takedowns_avg_blue,submission_avg_blue,knockdown_avg_blue,fight_time_avg_blue,octagon_debut_red,height_red,weight_red,reach_red,leg_reach_red,sig_strikes_landed_per_minute_red,sig_strikes_absorbed_per_minute_red,takedowns_avg_red,submission_avg_red,knockdown_avg_red,fight_time_avg_red,avg_rounds_red,avg_time_red,avg_knockdowns_red,avg_sig_attempts_red,avg_sig_strikes_red,avg_total_strikes_attempts_red,avg_total_strikes_red,avg_sub_attempts_red,avg_takedowns_red,avg_takedown_attempts_red,avg_head_strikes_red,avg_head_attempts_red,avg_body_strikes_red,avg_body_attempts_red,avg_leg_strikes_red,avg_leg_attempts_red,avg_distance_red,avg_distance_attempts_red,avg_clinch_strikes_red,avg_clinch_attempts_red,avg_ground_strikes_red,avg_ground_attempts_red,avg_rounds_blue,avg_time_blue,avg_knockdowns_blue,avg_sig_attempts_blue,avg_sig_strikes_blue,avg_total_strikes_attempts_blue,avg_total_strikes_blue,avg_sub_attempts_blue,avg_takedowns_blue,avg_takedown_attempts_blue,avg_head_strikes_blue,avg_head_attempts_blue,avg_body_strikes_blue,avg_body_attempts_blue,avg_leg_strikes_blue,avg_leg_attempts_blue,avg_distance_blue,avg_distance_attempts_blue,avg_clinch_strikes_blue,avg_clinch_attempts_blue,avg_ground_strikes_blue,avg_ground_attempts_blue,wins_before_red,losses_before_red,total_fights_before_red,wins_before_blue,losses_before_blue,total_fights_before_blue,win_pct_before_red,win_pct_before_blue,wins_last_3_red,wins_last_3_blue,fights_last_3_red,fights_last_3_blue,days_since_debut_red,days_since_debut_blue,days_since_last_win_red,days_since_last_win_blue,recent_winner_red,recent_winner_blue,wins_last_365_days_red,wins_last_365_days_blue,fights_last_365_days_red,fights_last_365_days_blue,undefeated_last_year_red,undefeated_last_year_blue,win_streak_red,win_streak_blue,lose_streak_red,lose_streak_blue,on_win_streak_red,on_win_streak_blue,long_win_streak_red,long_win_streak_blue
2017-10-07,UFC 216: Ferguson vs. Lee,pearl gonzalez,poliana botelho,3,300,Women's Strawweight,Decision - Unanimous,0,Orthodox,Orthodox,0,0,58,105,27,67,124,212,89,157,0,0,0,1,15,1,609,56,4,44,27,75,5,19,6,25,18,4,25,5,20,15,50,43,7,52,8,62,0,0,0,0,2017-10-07,68.0,125.5,67.0,39.0,3.0,3.0,0.85,0.0,0.21,602.0,2017-04-09,64.5,116.0,68.0,38.0,2.0,4.0,1.04,0.52,0.0,863.0,3.0,225.0,0.0,112.0,37.0,118.0,43.0,1.0,2.0,3.0,28.0,101.0,2.0,4.0,7.0,7.0,34.0,109.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0.0,0.0,0,0,1,0,182,0,9999.0,9999.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2017-10-07,UFC 216: Ferguson vs. Lee,demetrious johnson,ray borg,5,195,Flyweight,Submission,1,Orthodox,Orthodox,0,0,81,29,64,13,212,39,172,22,2,0,8,3,8,10,1067,128,24,8,34,21,34,4,37,6,6,1,10,2,16,7,28,21,10,5,11,7,38,1,42,1,2014-04-19,64.0,149.4,63.0,36.0,2.0,2.0,3.89,1.04,0.0,867.0,2011-02-05,63.0,125.0,66.0,34.5,3.0,2.0,3.35,0.52,0.16,1076.0,3.7333333333333334,263.8,0.2,119.6,63.53333333333333,164.46666666666667,104.0,0.6666666666666666,4.333333333333333,8.066666666666666,29.466666666666665,73.8,20.333333333333332,26.8,13.733333333333333,19.0,33.86666666666667,81.53333333333333,22.333333333333332,29.133333333333333,7.333333333333333,8.933333333333334,2.7142857142857144,259.0,0.0,40.142857142857146,19.428571428571427,64.28571428571429,41.142857142857146,1.5714285714285714,2.7142857142857144,5.714285714285714,13.142857142857142,31.857142857142858,5.571428571428571,7.142857142857143,0.7142857142857143,1.1428571428571428,4.0,18.0,3.857142857142857,6.0,11.571428571428571,16.142857142857142,14,1,15,5,2,7,0.933,0.714,3,2,3,3,2436,1267,175.0,210.0,1,1,2,2,2,2,1,1,12,2,0,0,1,1,1,0
2017-10-21,UFC Fight Night: Cerrone vs. Till,artem lobov,andre fili,3,300,Featherweight,Decision - Unanimous,0,Southpaw,Orthodox,0,1,116,145,55,55,140,166,77,76,0,0,0,5,2,6,21,268,17,32,68,118,14,5,24,9,24,18,24,18,54,49,114,134,1,0,2,2,0,6,0,9,2013-10-20,71.0,146.0,74.0,40.0,4.0,4.0,2.22,0.23,0.34,633.0,2015-12-11,69.0,145.5,65.0,38.0,4.0,5.0,0.39,0.0,0.0,986.0,3.4,300.0,0.0,134.4,56.6,145.4,65.6,0.0,0.6,2.0,31.4,98.2,9.0,15.8,16.2,20.4,52.4,126.2,3.0,6.8,1.2,1.4,2.25,211.75,0.25,93.875,35.875,104.5,45.125,0.125,1.5,3.5,23.375,75.75,6.75,10.375,5.75,7.75,26.625,76.75,3.75,6.5,5.5,10.625,2,3,5,4,4,8,0.4,0.5,2,1,3,3,680,1463,336.0,385.0,1,0,1,0,2,1,0,0,0,0,1,1,0,0,0,0
2017-10-21,UFC Fight Night: Cerrone vs. Till,felipe arantes,josh emmett,3,300,Featherweight,Decision - Unanimous,0,Orthodox,Orthodox,0,4,134,211,43,67,136,231,44,78,0,0,0,1,1,2,0,165,32,43,119,182,5,14,9,19,6,10,6,10,43,45,133,163,0,0,1,0,0,22,0,48,2016-05-08,66.5,146.0,70.0,39.5,4.0,4.0,1.08,0.07,0.87,779.0,2011-08-27,68.0,136.0,73.0,39.0,2.0,3.0,0.93,0.73,0.1,723.0,2.4444444444444446,263.55555555555554,0.1111111111111111,58.333333333333336,28.11111111111111,73.66666666666667,41.55555555555556,0.7777777777777778,0.7777777777777778,1.5555555555555556,17.666666666666668,43.666666666666664,5.666666666666667,8.555555555555555,4.777777777777778,6.111111111111111,17.444444444444443,41.77777777777778,2.6666666666666665,4.888888888888889,8.0,11.666666666666666,3.0,300.0,0.0,151.33333333333334,60.666666666666664,157.33333333333334,65.33333333333333,0.3333333333333333,2.6666666666666665,5.0,31.666666666666668,110.66666666666667,15.666666666666666,24.333333333333332,13.333333333333334,16.333333333333332,47.333333333333336,134.0,11.666666666666666,15.0,1.6666666666666667,2.3333333333333335,5,4,9,2,1,3,0.556,0.667,2,2,3,3,2247,531,471.0,308.0,0,1,0,1,1,2,0,0,0,0,1,1,0,0,0,0
2017-10-21,UFC Fight Night: Cerrone vs. Till,oskar piechota,jonathan wilson,3,300,Middleweight,Decision - Unanimous,1,Southpaw,Southpaw,1,0,93,60,56,17,121,60,80,17,3,0,1,0,3,0,260,22,40,9,72,50,8,2,12,3,8,6,9,7,30,17,64,60,12,0,13,0,14,0,16,0,2015-08-08,74.0,186.0,75.0,42.0,3.0,6.0,0.37,0.0,0.75,600.0,2017-10-21,72.0,185.5,76.0,42.0,3.0,4.0,0.61,1.52,0.91,494.0,,,,,,,,,,,,,,,,,,,,,,,2.0,200.33333333333334,0.6666666666666666,61.0,33.333333333333336,63.333333333333336,35.666666666666664,0.0,0.3333333333333333,0.3333333333333333,26.0,53.0,6.333333333333333,7.0,1.0,1.0,26.0,51.0,4.666666666666667,7.0,2.6666666666666665,3.0,0,0,0,1,2,3,0.0,0.333,0,1,0,3,0,805,9999.0,805.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2017-10-21,UFC Fight Night: Cerrone vs. Till,donald cerrone,darren till,1,260,Welterweight,KO/TKO,0,Orthodox,Southpaw,0,1,24,55,14,24,24,55,14,24,0,0,1,0,2,0,29,5,2,23,8,54,5,0,8,0,7,1,8,1,13,18,23,40,1,4,1,11,0,2,0,4,2015-05-30,72.0,184.5,74.5,42.0,2.0,3.0,0.55,0.0,0.46,816.0,2011-02-05,73.0,170.5,73.0,40.5,4.0,4.0,1.16,1.16,0.81,580.0,2.12,210.84,0.56,90.36,44.84,98.32,51.68,0.4,0.72,2.12,21.56,61.36,10.64,14.6,12.64,14.4,37.04,78.44,4.04,6.48,3.76,5.44,2.6666666666666665,232.33333333333334,0.3333333333333333,65.66666666666667,35.0,67.33333333333333,36.333333333333336,0.0,1.0,2.0,28.0,57.333333333333336,2.6666666666666665,3.6666666666666665,4.333333333333333,4.666666666666667,22.666666666666668,50.666666666666664,0.6666666666666666,1.0,11.666666666666666,14.0,19,6,25,3,0,3,0.76,1.0,1,3,3,3,2450,875,315.0,49.0,1,1,1,2,3,2,0,1,0,3,2,0,0,1,0,1
2017-10-21,UFC Fight Night: Cerrone vs. Till,marcin held,nasrat haqparast,3,300,Lightweight,Decision - Unanimous,1,Orthodox,Southpaw,0,1,89,75,19,27,137,94,59,43,1,0,3,1,10,1,443,81,17,18,84,63,1,5,4,7,1,4,1,5,15,24,80,70,0,2,1,3,4,1,8,2,2017-10-21,70.0,156.0,72.0,41.0,6.0,6.0,0.34,0.0,0.6,704.0,2016-11-06,69.0,156.0,71.5,39.5,1.0,2.0,2.46,1.31,0.0,913.0,3.0,202.33333333333334,0.0,75.33333333333333,28.0,101.66666666666667,50.333333333333336,0.6666666666666666,3.0,3.6666666666666665,26.666666666666668,71.66666666666667,1.0,2.6666666666666665,0.3333333333333333,1.0,18.666666666666668,59.333333333333336,4.0,7.0,5.333333333333333,9.0,,,,,,,,,,,,,,,,,,,,,,,0,3,3,0,0,0,0.0,0.0,0,0,3,0,350,0,9999.0,9999.0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0
2017-10-21,UFC Fight Night: Cerrone vs. Till,karolina kowalkiewicz,jodie esquibel,3,300,Women's Strawweight,Decision - Unanimous,1,Orthodox,Orthodox,0,0,333,175,127,65,348,176,142,66,0,0,1,0,2,1,10,73,95,37,284,116,28,17,44,48,4,11,5,11,95,57,294,166,27,4,34,5,5,4,5,4,2017-10-21,61.0,116.0,64.0,37.0,4.0,7.0,0.75,0.0,0.0,900.0,2015-12-19,63.0,116.0,64.0,38.0,6.0,6.0,0.36,0.18,0.0,794.0,3.0,276.6,0.0,185.8,65.6,218.4,94.2,0.0,0.0,0.4,42.6,151.8,14.8,21.6,8.2,12.4,42.6,152.8,19.6,28.2,3.4,4.8,,,,,,,,,,,,,,,,,,,,,,,3,2,5,0,0,0,0.6,0.0,1,0,3,0,672,0,448.0,9999.0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0
2017-10-21,UFC Fight Night: Cerrone vs. Till,salim touahri,warlley alves,3,300,Welterweight,Decision - Unanimous,0,Orthodox,Orthodox,0,0,74,95,35,38,88,113,49,55,0,0,0,2,0,7,17,225,12,15,39,54,21,9,33,19,2,14,2,22,20,28,59,83,15,9,15,10,0,1,0,2,2014-05-31,71.0,186.0,72.0,42.0,3.0,4.0,1.22,0.85,0.28,597.0,2017-10-21,70.0,170.0,72.0,41.0,3.0,3.0,0.0,0.0,0.0,900.0,,,,,,,,,,,,,,,,,,,,,,,2.5,210.33333333333334,0.16666666666666666,66.0,31.5,73.5,38.0,1.0,0.8333333333333334,1.5,20.666666666666668,52.666666666666664,8.0,10.0,2.8333333333333335,3.3333333333333335,24.166666666666668,54.0,3.5,6.0,3.8333333333333335,6.0,0,0,0,4,2,6,0.0,0.667,0,1,0,3,0,1239,9999.0,679.0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0
2017-10-21,UFC Fight Night: Cerrone vs. Till,sam alvey,ramazan emeev,3,300,Middleweight,Decision - Unanimous,0,Southpaw,Southpaw,0,0,70,71,29,38,99,84,56,51,0,0,0,1,0,9,2,253,12,28,45,60,7,5,8,6,10,5,17,5,14,22,52,49,14,16,17,22,1,0,1,0,2017-10-21,70.0,171.0,76.0,42.0,3.0,2.0,2.37,0.7,0.14,807.0,2014-08-16,74.0,186.0,75.5,42.0,3.0,4.0,0.06,0.06,0.45,578.0,2.0833333333333335,233.08333333333334,0.3333333333333333,64.75,30.083333333333332,72.16666666666667,36.833333333333336,0.08333333333333333,0.0,0.25,20.5,52.916666666666664,6.333333333333333,7.666666666666667,3.25,4.166666666666667,19.416666666666668,49.583333333333336,8.583333333333334,12.083333333333334,2.0833333333333335,3.0833333333333335,,,,,,,,,,,,,,,,,,,,,,,8,4,12,0,0,0,0.667,0.0,2,0,3,0,1162,0,77.0,9999.0,1,0,3,0,4,0,0,0,1,0,0,0,1,0,0,0
2017-10-21,UFC Fight Night: Cerrone vs. Till,damian stasiak,brian kelleher,3,219,Bantamweight,KO/TKO,0,Orthodox,Switch,0,1,112,147,43,79,114,194,45,116,0,1,1,1,10,1,106,274,26,55,86,118,8,7,17,11,9,17,9,18,42,48,111,109,1,8,1,12,0,23,0,26,2017-06-03,66.0,136.0,66.0,38.0,3.0,5.0,1.68,0.67,0.34,472.0,2015-04-11,68.0,133.0,70.0,40.0,2.0,3.0,2.64,0.61,0.0,739.0,2.5,228.0,0.0,54.0,17.5,57.0,20.25,0.75,2.25,4.75,12.75,43.25,3.25,9.25,1.5,1.5,15.0,50.25,0.75,1.75,1.75,2.0,1.0,123.0,0.0,15.5,6.0,18.5,9.0,0.5,0.5,1.5,1.5,7.5,2.5,3.5,2.0,4.5,4.5,13.0,1.5,2.5,0.0,0.0,2,2,4,1,1,2,0.5,0.5,2,1,3,2,924,140,378.0,140.0,0,1,0,1,1,2,0,0,0,0,1,1,0,0,0,0
2017-10-21,UFC Fight Night: Cerrone vs. Till,jan blachowicz,devin clark,2,182,Light Heavyweight,Submission,1,Orthodox,Orthodox,0,0,44,43,33,15,63,60,50,31,1,0,1,0,1,2,161,25,14,6,23,28,14,1,16,5,5,8,5,10,21,10,32,37,7,5,7,6,5,0,5,0,2016-07-14,72.0,221.0,75.0,41.0,3.0,3.0,2.17,0.08,0.23,684.0,2014-10-04,74.0,206.0,78.0,44.0,4.0,3.0,0.98,0.36,0.36,796.0,2.6666666666666665,269.6666666666667,0.16666666666666666,85.16666666666667,42.666666666666664,108.83333333333333,62.666666666666664,0.16666666666666666,1.0,1.8333333333333333,29.666666666666668,67.66666666666667,11.333333333333334,15.666666666666666,1.6666666666666667,1.8333333333333333,23.166666666666668,57.833333333333336,9.5,13.333333333333334,10.0,14.0,2.3333333333333335,299.0,0.3333333333333333,76.0,43.0,140.0,101.33333333333333,0.3333333333333333,2.0,4.666666666666667,28.0,58.666666666666664,10.0,11.666666666666666,5.0,5.666666666666667,22.666666666666668,49.666666666666664,7.0,11.0,13.333333333333334,15.333333333333334,2,4,6,2,1,3,0.333,0.667,1,2,3,3,1113,465,559.0,189.0,0,1,0,2,1,2,0,1,0,2,2,0,0,1,0,0
2017-10-21,UFC Fight Night: Cerrone vs. Till,lina lansberg,aspen ladd,2,153,Women's Bantamweight,KO/TKO,0,Orthodox,Orthodox,0,0,64,60,41,26,73,84,50,45,0,0,0,1,0,1,162,204,7,19,25,50,25,7,29,10,9,0,10,0,7,6,23,24,34,8,41,12,0,12,0,24,2017-10-21,66.0,138.0,66.0,38.5,4.0,5.0,1.56,0.59,0.2,658.0,2016-09-25,67.0,135.5,65.5,39.5,3.0,4.0,0.52,0.1,0.21,790.0,2.5,224.5,0.0,83.5,47.0,98.5,60.0,0.0,0.5,4.0,22.0,52.0,18.5,24.5,6.5,7.0,23.0,51.0,21.5,28.5,2.5,4.0,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,0,0.5,0.0,1,0,2,0,392,0,217.0,9999.0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
2017-10-28,UFC Fight Night: Brunson vs. Machida,pedro munhoz,rob font,1,243,Bantamweight,Submission,1,Orthodox,Orthodox,0,0,48,68,20,30,48,68,20,30,1,0,0,0,1,1,2,5,11,23,32,52,1,6,4,15,8,1,12,1,20,30,48,68,0,0,0,0,0,0,0,0,2014-07-05,68.0,135.0,71.5,38.5,5.0,4.0,0.74,0.34,0.4,789.0,2014-02-22,66.0,135.0,64.5,36.5,5.0,6.0,0.48,0.48,0.42,688.0,2.1666666666666665,218.33333333333334,0.0,96.83333333333333,38.333333333333336,100.16666666666667,41.5,0.8333333333333334,1.0,4.333333333333333,20.0,64.33333333333333,7.666666666666667,16.833333333333332,10.666666666666666,15.666666666666666,34.666666666666664,90.83333333333333,2.3333333333333335,4.5,1.3333333333333333,1.5,1.8,239.0,0.6,84.8,40.0,89.2,43.8,0.8,0.8,2.6,26.6,68.0,8.6,11.2,4.8,5.6,30.6,74.2,5.8,6.6,3.6,4.0,4,2,6,4,1,5,0.667,0.8,3,2,3,3,1344,1211,153.0,112.0,1,1,2,2,2,2,1,1,3,2,0,0,1,1,1,0
2017-10-28,UFC Fight Night: Brunson vs. Machida,john lineker,marlon vera,3,300,Bantamweight,Decision - Unanimous,1,Orthodox,Switch,0,0,171,117,77,49,188,118,93,50,0,0,0,0,0,0,95,0,33,21,96,68,33,10,58,24,11,18,17,25,58,43,144,108,7,6,12,9,12,0,15,0,2014-11-15,68.0,136.0,70.5,40.5,4.0,5.0,0.49,0.8,0.58,813.0,2012-05-05,63.0,151.0,67.0,36.0,5.0,4.0,0.56,0.64,0.96,706.0,2.4615384615384617,229.0,0.7692307692307693,142.6153846153846,55.76923076923077,152.76923076923077,64.84615384615384,0.46153846153846156,0.46153846153846156,0.7692307692307693,31.307692307692307,100.07692307692308,19.76923076923077,35.46153846153846,4.6923076923076925,7.076923076923077,44.69230769230769,122.61538461538461,4.846153846153846,9.923076923076923,6.230769230769231,10.076923076923077,2.5,233.83333333333334,0.3333333333333333,66.66666666666667,30.166666666666668,72.33333333333333,34.5,1.3333333333333333,0.5,1.6666666666666667,17.833333333333332,46.833333333333336,7.333333333333333,13.5,5.0,6.333333333333333,19.5,50.166666666666664,3.0,4.166666666666667,7.666666666666667,12.333333333333334,10,3,13,4,2,6,0.769,0.667,2,3,3,3,2002,1078,392.0,98.0,0,1,0,3,1,3,0,1,0,3,1,0,0,1,0,1
2017-10-28,UFC Fight Night: Brunson vs. Machida,antonio carlos junior,jack marshman,1,270,Middleweight,Submission,1,Orthodox,Orthodox,0,0,27,15,11,1,51,18,35,4,1,0,1,0,1,0,189,0,9,0,23,13,0,1,2,1,2,0,2,1,5,1,16,15,0,0,1,0,6,0,10,0,2016-11-19,72.0,187.5,73.0,39.0,3.0,4.0,0.0,0.0,0.55,613.0,2014-12-20,74.0,185.0,79.0,42.0,1.0,4.0,2.92,2.19,0.0,411.0,2.857142857142857,255.42857142857142,0.0,56.714285714285715,25.142857142857142,87.85714285714286,50.0,0.8571428571428571,3.4285714285714284,7.571428571428571,16.285714285714285,45.0,5.571428571428571,8.0,3.2857142857142856,3.7142857142857144,14.142857142857142,41.142857142857146,3.142857142857143,4.428571428571429,7.857142857142857,11.142857142857142,2.3333333333333335,220.33333333333334,1.0,118.0,41.0,127.66666666666667,48.0,0.0,0.0,0.0,31.333333333333332,99.0,6.0,13.666666666666666,3.6666666666666665,5.333333333333333,36.666666666666664,110.0,1.0,2.3333333333333335,3.3333333333333335,5.666666666666667,5,2,7,2,1,3,0.714,0.667,3,2,3,3,1246,343,147.0,104.0,1,1,2,2,2,3,1,0,3,1,0,0,1,1,1,0
2017-10-28,UFC Fight Night: Brunson vs. Machida,demian maia,colby covington,3,300,Welterweight,Decision - Unanimous,0,Southpaw,Orthodox,0,0,151,317,53,88,157,351,59,121,0,0,0,0,13,0,2,106,53,65,149,286,0,1,1,4,0,22,1,27,51,81,148,304,2,4,3,8,0,3,0,5,2014-08-23,71.0,171.0,72.0,41.0,4.0,3.0,3.64,0.16,0.05,1017.0,2007-10-20,73.0,170.5,72.0,42.5,2.0,2.0,2.49,0.99,0.04,745.0,2.6923076923076925,232.07692307692307,0.038461538461538464,48.57692307692308,21.615384615384617,90.53846153846153,56.80769230769231,0.9230769230769231,2.3076923076923075,8.076923076923077,16.96153846153846,42.23076923076923,3.1538461538461537,4.461538461538462,1.5,1.8846153846153846,8.461538461538462,30.192307692307693,2.6153846153846154,4.230769230769231,10.538461538461538,14.153846153846153,2.5,209.25,0.125,57.25,28.75,127.25,85.875,0.25,5.125,9.5,19.625,44.25,5.25,8.375,3.875,4.625,15.5,37.375,4.875,7.625,8.375,12.25,19,7,26,7,1,8,0.731,0.875,2,3,3,3,3661,1162,168.0,133.0,1,1,1,2,2,2,0,1,0,4,1,0,0,1,0,1
2017-10-28,UFC Fight Night: Brunson vs. Machida,elizeu zaleski dos santos,max griffin,3,300,Welterweight,Decision - Unanimous,1,Orthodox,Orthodox,0,2,176,133,84,51,186,144,94,61,0,0,0,0,5,1,153,69,56,41,137,110,19,8,28,20,9,2,11,3,42,32,112,100,33,13,47,25,9,6,17,8,2016-08-20,71.0,170.3,76.0,41.0,4.0,4.0,1.28,0.26,0.51,782.0,2015-05-30,71.0,171.0,73.0,41.0,4.0,4.0,0.79,0.43,0.14,696.0,3.0,270.75,0.0,154.0,61.5,159.5,67.0,0.75,0.5,3.25,41.75,127.75,12.5,18.0,7.25,8.25,42.75,128.25,17.0,23.0,1.75,2.75,2.0,96.0,0.0,32.5,14.0,44.0,24.0,0.5,0.0,0.0,11.5,30.0,1.5,1.5,1.0,1.0,7.5,19.5,0.5,1.0,6.0,12.0,3,1,4,1,1,2,0.75,0.5,3,1,3,2,882,434,98.0,357.0,1,1,1,1,1,1,1,1,3,1,0,0,1,1,1,0
2017-10-28,UFC Fight Night: Brunson vs. Machida,deiveson figueiredo,jarred brooks,3,300,Flyweight,Decision - Split,1,Orthodox,Switch,0,0,48,52,19,30,52,112,22,82,5,0,1,7,4,11,66,448,9,26,31,46,10,4,17,5,0,0,0,1,12,6,40,21,7,7,8,10,0,17,0,21,2017-07-30,63.0,125.5,62.0,36.0,2.0,2.0,4.54,0.57,0.0,794.0,2017-06-03,65.0,136.0,68.0,38.0,3.0,3.0,1.61,1.22,0.67,772.0,2.0,300.0,1.0,26.0,17.0,31.0,21.0,4.0,2.0,3.0,10.0,17.0,6.0,8.0,1.0,1.0,8.0,12.0,1.0,1.0,8.0,13.0,3.0,300.0,0.0,80.0,27.0,87.0,32.0,1.0,5.0,8.0,15.0,66.0,7.0,9.0,5.0,5.0,20.0,72.0,2.0,3.0,5.0,5.0,1,0,1,1,0,1,1.0,1.0,1,1,1,1,147,91,147.0,91.0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0
2017-10-28,UFC Fight Night: Brunson vs. Machida,marcelo golm,christian colombo,1,128,Heavyweight,Submission,1,Orthodox,Orthodox,0,0,54,8,35,2,70,10,47,4,1,0,1,0,1,0,81,0,32,1,51,7,1,1,1,1,2,0,2,0,7,1,14,7,8,1,17,1,20,0,23,0,2016-09-03,77.0,258.0,80.5,48.5,3.0,4.0,0.0,0.0,0.0,587.0,2017-10-29,75.0,250.0,75.5,42.5,4.0,4.0,0.45,0.45,0.0,499.0,,,,,,,,,,,,,,,,,,,,,,,3.0,132.0,0.0,14.0,3.0,43.0,32.0,0.0,0.0,0.0,1.0,12.0,2.0,2.0,0.0,0.0,1.0,12.0,2.0,2.0,0.0,0.0,0,0,0,0,1,1,0.0,0.0,0,0,0,1,0,343,9999.0,9999.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2017-10-28,UFC Fight Night: Brunson vs. Machida,hacran dias,jared gordon,3,300,Lightweight,Decision - Unanimous,0,Orthodox,Orthodox,0,0,106,210,32,101,115,285,41,163,1,0,0,2,3,7,37,364,28,92,98,191,2,9,6,19,2,0,2,0,31,29,103,112,1,11,3,15,0,61,0,83,2017-06-26,69.0,156.0,68.0,38.0,6.0,4.0,1.78,0.0,0.16,653.0,2012-06-24,68.0,155.0,69.0,40.5,2.0,3.0,2.5,0.5,0.0,900.0,3.0,300.0,0.0,69.85714285714286,31.0,102.28571428571429,60.0,0.42857142857142855,2.857142857142857,6.857142857142857,20.428571428571427,55.57142857142857,4.0,6.714285714285714,6.571428571428571,7.571428571428571,24.142857142857142,60.0,3.0,4.142857142857143,3.857142857142857,5.714285714285714,2.0,264.0,0.0,121.0,67.0,182.0,115.0,0.0,4.0,6.0,54.0,102.0,5.0,7.0,8.0,12.0,27.0,65.0,4.0,5.0,36.0,51.0,3,4,7,1,0,1,0.429,1.0,1,1,3,1,1953,125,854.0,125.0,0,1,0,1,0,1,0,1,0,1,2,0,0,1,0,0
2017-10-28,UFC Fight Night: Brunson vs. Machida,thiago santos,jack hermansson,1,299,Middleweight,KO/TKO,1,Orthodox,Orthodox,1,0,79,28,28,5,80,28,29,5,0,0,0,0,0,2,3,35,22,4,66,21,5,0,9,3,1,1,4,4,17,5,56,28,4,0,7,0,7,0,16,0,2016-09-03,73.0,170.5,77.5,46.5,5.0,4.0,1.48,0.37,0.0,642.0,2013-08-04,74.0,206.0,76.0,42.5,4.0,3.0,0.88,0.06,0.88,597.0,1.5454545454545454,161.72727272727272,0.5454545454545454,46.09090909090909,21.454545454545453,51.09090909090909,26.272727272727273,0.0,0.18181818181818182,0.6363636363636364,11.363636363636363,31.727272727272727,4.090909090909091,6.7272727272727275,6.0,7.636363636363637,10.818181818181818,30.727272727272727,4.181818181818182,4.909090909090909,6.454545454545454,10.454545454545455,1.75,195.25,0.0,72.0,40.75,87.75,55.75,0.0,0.75,2.0,25.0,49.25,6.0,8.0,9.75,14.75,19.0,42.5,7.5,10.25,14.25,19.25,7,4,11,3,1,4,0.636,0.75,2,2,3,3,1547,420,112.0,84.0,1,1,2,2,2,3,1,0,2,2,0,0,1,1,0,0
2017-10-28,UFC Fight Night: Brunson vs. Machida,derek brunson,lyoto machida,1,150,Middleweight,KO/TKO,1,Southpaw,Southpaw,1,0,24,10,10,3,24,10,10,3,0,0,0,0,0,0,3,0,8,2,17,6,0,1,1,2,2,0,6,2,5,3,19,10,0,0,0,0,5,0,5,0,2007-02-03,73.0,186.0,74.0,42.0,3.0,2.0,1.21,0.4,0.69,697.0,2012-08-19,73.0,185.5,77.0,43.0,4.0,3.0,3.14,0.61,0.54,517.0,1.7272727272727273,173.45454545454547,0.36363636363636365,48.81818181818182,21.636363636363637,75.0909090909091,44.36363636363637,0.2727272727272727,1.1818181818181819,4.2727272727272725,16.545454545454547,41.45454545454545,1.3636363636363635,2.090909090909091,3.727272727272727,5.2727272727272725,11.727272727272727,31.727272727272727,5.090909090909091,8.090909090909092,4.818181818181818,9.0,2.619047619047619,235.0,0.6190476190476191,59.04761904761905,30.476190476190474,69.28571428571429,40.333333333333336,0.38095238095238093,0.6666666666666666,1.0476190476190477,16.095238095238095,38.80952380952381,7.857142857142857,11.285714285714286,6.523809523809524,8.952380952380953,21.238095238095237,44.61904761904762,3.9523809523809526,5.714285714285714,5.285714285714286,8.714285714285714,8,3,11,14,7,21,0.727,0.667,1,1,3,3,1764,3920,140.0,1043.0,1,0,1,0,3,0,0,0,1,0,0,2,1,0,0,0
