event_date,event_name,fighter_blue,fighter_red,round,time,weight_class,win_method,winner,stance_red,stance_blue,knockdowns_blue,knockdowns_red,sig_attempts_blue,sig_attempts_red,sig_strikes_blue,sig_strikes_red,total_strikes_attempts_blue,total_strikes_attempts_red,total_strikes_blue,total_strikes_red,sub_attempts_blue,sub_attempts_red,takedowns_blue,takedowns_red,takedown_attempts_blue,takedown_attempts_red,control_time_blue,control_time_red,head_strikes_red,head_strikes_blue,head_attempts_red,head_attempts_blue,body_strikes_red,body_strikes_blue,body_attempts_red,body_attempts_blue,leg_strikes_red,leg_strikes_blue,leg_attempts_red,leg_attempts_blue,distance_red,distance_blue,distance_attempts_red,distance_attempts_blue,clinch_strikes_red,clinch_strikes_blue,clinch_attempts_red,clinch_attempts_blue,ground_strikes_red,ground_strikes_blue,ground_attempts_red,ground_attempts_blue
2000-03-10,UFC 24: First Defense,Fabiano Iha,Dave Menne,3,300,Lightweight,Decision - Unanimous,Dave Menne,Orthodox,Orthodox,0.0,0.0,22.0,99.0,8.0,37.0,61.0,199.0,44.0,130.0,0.0,1.0,1.0,0.0,12.0,0.0,38,585,26.0,4.0,85.0,16.0,8.0,2.0,10.0,4.0,3.0,2.0,4.0,2.0,8.0,2.0,46.0,12.0,17.0,6.0,30.0,10.0,12.0,0.0,23.0,0.0
2000-03-10,UFC 24: First Defense,Tiki Ghosn,Bob Cook,2,89,Lightweight,Submission,Bob Cook,Orthodox,Orthodox,0.0,0.0,63.0,47.0,24.0,22.0,65.0,78.0,26.0,53.0,0.0,2.0,0.0,1.0,0.0,5.0,127,69,12.0,12.0,30.0,45.0,7.0,10.0,11.0,16.0,3.0,2.0,6.0,2.0,15.0,15.0,34.0,47.0,7.0,9.0,12.0,16.0,0.0,0.0,1.0,0.0
2000-03-10,UFC 24: First Defense,Ian Freeman,Scott Adams,1,189,Heavyweight,Submission,Scott Adams,Southpaw,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,3.0,10.0,1.0,4.0,0.0,1.0,0.0,1.0,16,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-10,UFC 24: First Defense,David Velasquez,Jens Pulver,2,161,Lightweight,KO/TKO,Jens Pulver,Southpaw,Orthodox,0.0,0.0,37.0,107.0,20.0,54.0,64.0,123.0,44.0,69.0,0.0,2.0,0.0,3.0,0.0,3.0,0,314,42.0,7.0,94.0,20.0,12.0,8.0,13.0,10.0,0.0,5.0,0.0,7.0,1.0,6.0,3.0,17.0,17.0,12.0,25.0,17.0,36.0,2.0,79.0,3.0
2000-03-10,UFC 24: First Defense,Jermaine Andre,Lance Gibson,3,215,Middleweight,KO/TKO,Lance Gibson,Orthodox,Orthodox,1.0,1.0,47.0,53.0,27.0,33.0,59.0,129.0,39.0,102.0,0.0,1.0,0.0,2.0,0.0,4.0,16,656,15.0,13.0,31.0,29.0,10.0,5.0,12.0,5.0,8.0,9.0,10.0,13.0,2.0,9.0,12.0,18.0,20.0,15.0,25.0,22.0,11.0,3.0,16.0,7.0
2000-03-10,UFC 24: First Defense,Brad Gumm,Shonie Carter,2,300,Lightweight,Decision - Unanimous,Shonie Carter,Southpaw,Orthodox,0.0,0.0,35.0,40.0,12.0,22.0,68.0,74.0,43.0,55.0,1.0,0.0,0.0,5.0,2.0,6.0,29,409,11.0,9.0,25.0,30.0,4.0,2.0,6.0,2.0,7.0,1.0,9.0,3.0,10.0,11.0,24.0,33.0,3.0,1.0,3.0,1.0,9.0,0.0,13.0,1.0
2000-04-14,UFC 25: Ultimate Japan 3,Koji Oishi,Laverne Clark,3,300,Lightweight,Decision - Majority,Laverne Clark,Orthodox,Orthodox,0.0,0.0,4.0,45.0,1.0,13.0,17.0,174.0,13.0,138.0,0.0,0.0,3.0,0.0,11.0,0.0,305,316,4.0,1.0,34.0,3.0,9.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,33.0,2.0,4.0,0.0,6.0,0.0,6.0,1.0,6.0,2.0
2000-04-14,UFC 25: Ultimate Japan 3,Eugene Jackson,Sanae Kikuta,1,278,Middleweight,Submission,Sanae Kikuta,Orthodox,Orthodox,0.0,0.0,5.0,16.0,4.0,8.0,33.0,33.0,26.0,20.0,1.0,2.0,0.0,2.0,0.0,2.0,0,218,7.0,4.0,15.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,4.0,0.0,1.0,0.0,1.0,7.0,0.0,15.0,0.0
2000-04-14,UFC 25: Ultimate Japan 3,Wanderlei Silva,Tito Ortiz,5,300,UFC Light Heavyweight Title,Decision - Unanimous,Tito Ortiz,Orthodox,Orthodox,0.0,1.0,27.0,43.0,10.0,20.0,191.0,163.0,170.0,131.0,0.0,0.0,0.0,4.0,1.0,6.0,7,1153,18.0,6.0,41.0,20.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,7.0,2.0,6.0,3.0,19.0,0.0,4.0,1.0,8.0,18.0,0.0,39.0,0.0
2000-04-14,UFC 25: Ultimate Japan 3,Satoshi Honma,Ron Waterman,3,300,Heavyweight,Decision - Unanimous,Ron Waterman,Orthodox,Orthodox,0.0,0.0,13.0,62.0,6.0,51.0,40.0,161.0,30.0,142.0,1.0,1.0,0.0,3.0,0.0,5.0,0,717,40.0,2.0,49.0,4.0,8.0,2.0,9.0,3.0,3.0,2.0,4.0,6.0,1.0,2.0,2.0,6.0,5.0,2.0,7.0,3.0,45.0,2.0,53.0,4.0
2000-04-14,UFC 25: Ultimate Japan 3,Joe Slick,Ikuhisa Minowa,3,114,Middleweight,TKO - Doctor's Stoppage,Ikuhisa Minowa,Orthodox,Orthodox,0.0,0.0,16.0,19.0,8.0,3.0,29.0,47.0,21.0,27.0,4.0,0.0,0.0,3.0,0.0,8.0,136,447,3.0,6.0,19.0,14.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,17.0,8.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,6.0
2000-04-14,UFC 25: Ultimate Japan 3,Yoji Anjo,Murilo Bustamante,2,31,Middleweight,Submission,Murilo Bustamante,Orthodox,Orthodox,0.0,0.0,6.0,21.0,0.0,11.0,7.0,37.0,1.0,23.0,0.0,1.0,0.0,4.0,0.0,4.0,12,290,10.0,0.0,20.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,2.0,0.0,2.0,0.0,9.0,0.0,18.0,1.0
2000-06-09,UFC 26: Ultimate Field Of Dreams,David Dodd,Tyrone Roberts,3,300,Middleweight,Decision - Unanimous,Tyrone Roberts,Orthodox,Orthodox,0.0,0.0,31.0,60.0,10.0,16.0,49.0,163.0,27.0,105.0,0.0,0.0,0.0,1.0,2.0,1.0,2,288,11.0,5.0,53.0,25.0,3.0,5.0,5.0,6.0,2.0,0.0,2.0,0.0,12.0,3.0,45.0,22.0,4.0,5.0,13.0,6.0,0.0,2.0,2.0,3.0
2000-06-09,UFC 26: Ultimate Field Of Dreams,John Alessio,Pat Miletich,2,103,UFC Welterweight Title,Submission,Pat Miletich,Orthodox,Orthodox,0.0,0.0,2.0,18.0,1.0,9.0,10.0,53.0,9.0,44.0,2.0,1.0,0.0,2.0,0.0,2.0,0,304,9.0,0.0,17.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,12.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,5.0,0.0
2000-06-09,UFC 26: Ultimate Field Of Dreams,Joao Roque,Jens Pulver,3,300,Lightweight,Decision - Unanimous,Jens Pulver,Southpaw,Orthodox,0.0,0.0,59.0,84.0,5.0,4.0,59.0,98.0,5.0,18.0,0.0,0.0,1.0,0.0,18.0,0.0,15,130,4.0,2.0,84.0,43.0,0.0,2.0,0.0,6.0,0.0,1.0,0.0,10.0,3.0,5.0,77.0,57.0,1.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0
2000-06-09,UFC 26: Ultimate Field Of Dreams,Marcelo Aguiar,Matt Hughes,1,274,Welterweight,TKO - Doctor's Stoppage,Matt Hughes,Switch,Orthodox,0.0,0.0,2.0,31.0,2.0,18.0,21.0,42.0,21.0,29.0,0.0,0.0,0.0,2.0,0.0,3.0,0,249,14.0,2.0,27.0,2.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0,29.0,2.0
2000-06-09,UFC 26: Ultimate Field Of Dreams,Alex Andrade,Amaury Bitetti,2,43,Middleweight,DQ,Amaury Bitetti,Orthodox,Orthodox,1.0,0.0,27.0,10.0,12.0,6.0,45.0,20.0,30.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,93,13,4.0,8.0,8.0,23.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,6.0,4.0,18.0,4.0,6.0,6.0,9.0,0.0,0.0,0.0,0.0
2000-06-09,UFC 26: Ultimate Field Of Dreams,Nate Schroeder,Ian Freeman,2,133,Heavyweight,KO/TKO,Ian Freeman,Orthodox,,0.0,0.0,18.0,26.0,9.0,16.0,23.0,34.0,12.0,23.0,0.0,0.0,1.0,1.0,6.0,1.0,210,104,13.0,0.0,21.0,2.0,3.0,3.0,5.0,3.0,0.0,6.0,0.0,13.0,1.0,4.0,7.0,11.0,5.0,5.0,7.0,5.0,10.0,0.0,12.0,2.0
2000-06-09,UFC 26: Ultimate Field Of Dreams,Adrian Serrano,Shonie Carter,2,300,Welterweight,Decision - Unanimous,Shonie Carter,Southpaw,,0.0,0.0,23.0,55.0,6.0,26.0,79.0,85.0,55.0,51.0,0.0,0.0,0.0,3.0,2.0,6.0,187,120,15.0,2.0,41.0,16.0,5.0,4.0,7.0,7.0,6.0,0.0,7.0,0.0,21.0,3.0,44.0,15.0,3.0,3.0,5.0,8.0,2.0,0.0,6.0,0.0
2000-06-09,UFC 26: Ultimate Field Of Dreams,Pedro Rizzo,Kevin Randleman,5,300,UFC Heavyweight Title,Decision - Unanimous,Kevin Randleman,Orthodox,Orthodox,0.0,0.0,57.0,52.0,12.0,17.0,63.0,70.0,16.0,33.0,0.0,2.0,0.0,2.0,0.0,4.0,0,213,17.0,3.0,52.0,46.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,11.0,11.0,12.0,39.0,55.0,2.0,0.0,4.0,1.0,4.0,0.0,9.0,1.0
2000-09-22,UFC 27: Ultimate Bad Boyz,Alexandre Dantas,Yuki Kondo,3,148,Middleweight,KO/TKO,Yuki Kondo,Southpaw,Orthodox,0.0,1.0,43.0,54.0,14.0,33.0,55.0,85.0,24.0,61.0,0.0,0.0,2.0,0.0,8.0,0.0,385,257,28.0,14.0,46.0,42.0,5.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,17.0,5.0,5.0,0.0,6.0,0.0,19.0,13.0,31.0,38.0
2000-09-22,UFC 27: Ultimate Bad Boyz,Laverne Clark,Fabiano Iha,1,70,Welterweight,Submission,Fabiano Iha,Orthodox,Orthodox,0.0,0.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,24,7,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-09-22,UFC 27: Ultimate Bad Boyz,CJ Fernandes,Brad Gumm,2,300,Welterweight,Decision - Unanimous,,Orthodox,,0.0,0.0,55.0,33.0,28.0,18.0,94.0,106.0,63.0,88.0,0.0,0.0,1.0,0.0,1.0,2.0,510,23,13.0,9.0,23.0,33.0,5.0,15.0,9.0,16.0,0.0,4.0,1.0,6.0,1.0,2.0,8.0,5.0,13.0,21.0,21.0,31.0,4.0,5.0,4.0,19.0
2000-09-22,UFC 27: Ultimate Bad Boyz,Tedd Williams,Ian Freeman,3,300,Heavyweight,Decision - Unanimous,Ian Freeman,Orthodox,Orthodox,0.0,0.0,29.0,61.0,25.0,30.0,50.0,86.0,46.0,55.0,0.0,0.0,1.0,0.0,10.0,0.0,436,355,29.0,9.0,60.0,12.0,1.0,16.0,1.0,17.0,0.0,0.0,0.0,0.0,1.0,2.0,8.0,3.0,4.0,1.0,5.0,1.0,25.0,22.0,48.0,25.0
2000-09-22,UFC 27: Ultimate Bad Boyz,Dan Severn,Pedro Rizzo,1,93,Heavyweight,KO/TKO,Pedro Rizzo,Orthodox,Southpaw,0.0,1.0,3.0,7.0,0.0,2.0,4.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0,11,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2000-09-22,UFC 27: Ultimate Bad Boyz,Tim Lajcik,Jeff Monson,2,300,Heavyweight,Decision - Unanimous,Jeff Monson,Orthodox,Orthodox,0.0,0.0,14.0,62.0,5.0,31.0,54.0,160.0,40.0,122.0,0.0,0.0,0.0,1.0,1.0,4.0,97,422,20.0,5.0,49.0,14.0,10.0,0.0,12.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,6.0,3.0,0.0,6.0,1.0,28.0,4.0,53.0,7.0
2000-09-22,UFC 27: Ultimate Bad Boyz,Bobby Hoffman,Maurice Smith,3,300,Heavyweight,Decision - Split,Maurice Smith,Orthodox,Orthodox,0.0,0.0,44.0,55.0,10.0,43.0,68.0,98.0,24.0,86.0,0.0,0.0,4.0,0.0,4.0,0.0,491,326,19.0,8.0,30.0,41.0,21.0,2.0,21.0,3.0,3.0,0.0,4.0,0.0,3.0,0.0,4.0,13.0,40.0,4.0,51.0,12.0,0.0,6.0,0.0,19.0
2000-09-22,UFC 27: Ultimate Bad Boyz,Eugene Jackson,Jeremy Horn,1,272,Middleweight,Submission,Jeremy Horn,Orthodox,Orthodox,0.0,0.0,9.0,6.0,2.0,2.0,18.0,29.0,11.0,23.0,0.0,1.0,0.0,1.0,0.0,2.0,0,215,0.0,1.0,1.0,7.0,2.0,1.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,7.0,0.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0
2000-11-17,UFC 28: High Stakes,Maurice Smith,Renato Sobral,3,300,Heavyweight,Decision - Majority,Renato Sobral,Orthodox,Orthodox,0.0,0.0,12.0,17.0,5.0,7.0,67.0,89.0,60.0,68.0,0.0,2.0,0.0,4.0,0.0,5.0,0,708,4.0,0.0,13.0,7.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,4.0,4.0,5.0,12.0,12.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0
2000-11-17,UFC 28: High Stakes,Kevin Randleman,Randy Couture,3,253,UFC Heavyweight Title,KO/TKO,Randy Couture,Orthodox,Orthodox,0.0,0.0,19.0,41.0,15.0,28.0,51.0,85.0,47.0,71.0,1.0,1.0,2.0,1.0,2.0,1.0,531,177,17.0,8.0,29.0,12.0,8.0,6.0,9.0,6.0,3.0,1.0,3.0,1.0,0.0,3.0,5.0,7.0,14.0,6.0,16.0,6.0,14.0,6.0,20.0,6.0
2000-11-17,UFC 28: High Stakes,Alex Stiebling,Mark Hughes,2,300,Middleweight,Decision - Unanimous,Mark Hughes,Southpaw,Southpaw,0.0,0.0,7.0,19.0,4.0,9.0,42.0,78.0,38.0,68.0,1.0,3.0,0.0,2.0,0.0,4.0,0,567,7.0,3.0,17.0,5.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,8.0,3.0,17.0,3.0
2000-11-17,UFC 28: High Stakes,Gan McGee,Josh Barnett,2,274,Super Heavyweight,KO/TKO,Josh Barnett,Orthodox,Orthodox,0.0,0.0,21.0,24.0,10.0,17.0,35.0,55.0,24.0,44.0,0.0,1.0,2.0,1.0,5.0,1.0,443,78,10.0,9.0,17.0,20.0,5.0,0.0,5.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,6.0,2.0,7.0,2.0,10.0,7.0,13.0,17.0
2000-11-17,UFC 28: High Stakes,John Lewis,Jens Pulver,1,15,Lightweight,KO/TKO,Jens Pulver,Southpaw,Southpaw,0.0,1.0,1.0,3.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-11-17,UFC 28: High Stakes,Chris Lytle,Ben Earwood,2,300,Welterweight,Decision - Unanimous,Ben Earwood,Orthodox,Orthodox,0.0,0.0,3.0,9.0,2.0,5.0,31.0,71.0,29.0,64.0,1.0,0.0,0.0,2.0,0.0,2.0,0,587,5.0,0.0,9.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0
2000-11-17,UFC 28: High Stakes,Aaron Brink,Andrei Arlovski,1,55,Heavyweight,Submission,Andrei Arlovski,Orthodox,Orthodox,0.0,0.0,5.0,4.0,0.0,2.0,5.0,4.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,4,13,1.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
2000-12-16,UFC 29: Defense of the Belts,Daiju Takase,Fabiano Iha,1,144,Welterweight,KO/TKO,Fabiano Iha,Orthodox,Southpaw,0.0,0.0,2.0,12.0,0.0,8.0,3.0,20.0,1.0,16.0,0.0,0.0,0.0,1.0,0.0,1.0,0,116,8.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,12.0,0.0
2000-12-16,UFC 29: Defense of the Belts,Kenichi Yamamoto,Pat Miletich,2,118,UFC Welterweight Title,Submission,Pat Miletich,Orthodox,Orthodox,0.0,0.0,7.0,28.0,3.0,16.0,7.0,43.0,3.0,31.0,0.0,2.0,0.0,3.0,4.0,3.0,1,263,15.0,0.0,25.0,3.0,0.0,2.0,0.0,2.0,1.0,1.0,3.0,2.0,5.0,2.0,15.0,6.0,1.0,1.0,1.0,1.0,10.0,0.0,12.0,0.0
2000-12-16,UFC 29: Defense of the Belts,Matt Hughes,Dennis Hallman,1,20,Welterweight,Submission,Dennis Hallman,Orthodox,Switch,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,11,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2000-12-16,UFC 29: Defense of the Belts,Yoji Anjo,Matt Lindland,1,178,Middleweight,KO/TKO,Matt Lindland,Southpaw,Orthodox,0.0,0.0,1.0,26.0,0.0,17.0,1.0,52.0,0.0,39.0,0.0,0.0,0.0,0.0,1.0,0.0,12,126,17.0,0.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,16.0,0.0,23.0,0.0
2000-12-16,UFC 29: Defense of the Belts,Lance Gibson,Evan Tanner,1,298,Middleweight,KO/TKO,Evan Tanner,Orthodox,Orthodox,0.0,0.0,8.0,40.0,6.0,32.0,21.0,55.0,18.0,47.0,0.0,0.0,0.0,1.0,0.0,1.0,0,252,19.0,6.0,26.0,8.0,11.0,0.0,12.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,2.0,1.0,5.0,4.0,7.0,5.0,25.0,1.0,31.0,2.0
2000-12-16,UFC 29: Defense of the Belts,Jeff Monson,Chuck Liddell,3,300,Middleweight,Decision - Unanimous,Chuck Liddell,Orthodox,Orthodox,0.0,0.0,20.0,77.0,6.0,42.0,32.0,80.0,18.0,45.0,0.0,0.0,1.0,0.0,17.0,0.0,63,100,18.0,5.0,48.0,19.0,5.0,1.0,5.0,1.0,19.0,0.0,24.0,0.0,31.0,4.0,62.0,16.0,5.0,2.0,9.0,4.0,6.0,0.0,6.0,0.0
2000-12-16,UFC 29: Defense of the Belts,Yuki Kondo,Tito Ortiz,1,112,UFC Light Heavyweight Title,Submission,Tito Ortiz,Orthodox,Southpaw,1.0,0.0,4.0,22.0,2.0,16.0,4.0,40.0,2.0,31.0,0.0,2.0,0.0,2.0,0.0,2.0,1,94,16.0,1.0,22.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,16.0,0.0,21.0,0.0
2001-02-23,UFC 30: Battle on the Boardwalk,Evan Tanner,Tito Ortiz,1,32,UFC Light Heavyweight Title,KO/TKO,Tito Ortiz,Orthodox,Orthodox,0.0,0.0,1.0,7.0,0.0,7.0,1.0,7.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1,4.0,0.0,4.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,4.0,0.0,2.0,0.0,2.0,0.0
2001-02-23,UFC 30: Battle on the Boardwalk,Tiki Ghosn,Sean Sherk,2,287,Welterweight,Submission,Sean Sherk,Orthodox,Orthodox,0.0,0.0,7.0,16.0,1.0,12.0,16.0,146.0,10.0,134.0,0.0,0.0,0.0,4.0,0.0,5.0,0,555,11.0,0.0,15.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,6.0,1.0,0.0,1.0,1.0,10.0,0.0,12.0,0.0
2001-02-23,UFC 30: Battle on the Boardwalk,Caol Uno,Jens Pulver,5,300,UFC Lightweight Title,Decision - Unanimous,Jens Pulver,Southpaw,Southpaw,0.0,0.0,101.0,131.0,50.0,50.0,107.0,185.0,56.0,103.0,0.0,0.0,3.0,0.0,25.0,0.0,114,222,38.0,29.0,118.0,70.0,6.0,4.0,7.0,5.0,6.0,17.0,6.0,26.0,31.0,41.0,96.0,89.0,18.0,7.0,30.0,10.0,1.0,2.0,5.0,2.0
2001-02-23,UFC 30: Battle on the Boardwalk,Curtis Stout,Phil Baroni,2,300,Middleweight,Decision - Unanimous,Phil Baroni,Orthodox,Southpaw,0.0,0.0,3.0,54.0,2.0,39.0,42.0,230.0,41.0,210.0,0.0,0.0,0.0,2.0,0.0,2.0,0,585,13.0,0.0,28.0,0.0,26.0,0.0,26.0,0.0,0.0,2.0,0.0,3.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,38.0,0.0,52.0,0.0
2001-02-23,UFC 30: Battle on the Boardwalk,Mark Robinson,Bobby Hoffman,1,207,Heavyweight,Overturned,,Orthodox,Orthodox,0.0,1.0,1.0,23.0,0.0,20.0,2.0,67.0,1.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,185,1,4.0,0.0,6.0,1.0,16.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0
2001-02-23,UFC 30: Battle on the Boardwalk,Phil Johns,Fabiano Iha,1,100,Welterweight,Submission,Fabiano Iha,Orthodox,Southpaw,0.0,0.0,3.0,6.0,2.0,3.0,7.0,6.0,6.0,3.0,0.0,1.0,0.0,1.0,1.0,2.0,16,51,0.0,0.0,3.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2001-02-23,UFC 30: Battle on the Boardwalk,Jeremy Horn,Elvis Sinosic,1,172,Middleweight,Submission,Elvis Sinosic,Orthodox,Orthodox,0.0,0.0,10.0,5.0,4.0,2.0,37.0,24.0,28.0,21.0,0.0,2.0,0.0,0.0,0.0,0.0,150,0,0.0,3.0,3.0,8.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
2001-02-23,UFC 30: Battle on the Boardwalk,Josh Barnett,Pedro Rizzo,2,261,Heavyweight,KO/TKO,Pedro Rizzo,Orthodox,Orthodox,0.0,1.0,101.0,86.0,39.0,31.0,103.0,90.0,41.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,18.0,17.0,67.0,74.0,3.0,6.0,3.0,9.0,10.0,16.0,16.0,18.0,23.0,29.0,71.0,78.0,8.0,10.0,15.0,23.0,0.0,0.0,0.0,0.0
2001-05-04,UFC 31: Locked and Loaded,Pete Williams,Semmy Schilt,2,88,Heavyweight,KO/TKO,Semmy Schilt,Orthodox,Orthodox,0.0,2.0,9.0,26.0,6.0,15.0,18.0,34.0,14.0,22.0,0.0,0.0,1.0,0.0,4.0,0.0,287,22,5.0,6.0,14.0,8.0,8.0,0.0,9.0,0.0,2.0,0.0,3.0,1.0,11.0,1.0,20.0,3.0,2.0,0.0,4.0,0.0,2.0,5.0,2.0,6.0
2001-05-04,UFC 31: Locked and Loaded,Kevin Randleman,Chuck Liddell,1,78,Light Heavyweight,KO/TKO,Chuck Liddell,Orthodox,Orthodox,0.0,1.0,0.0,5.0,0.0,3.0,1.0,6.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,40,2,2.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2001-05-04,UFC 31: Locked and Loaded,Pedro Rizzo,Randy Couture,5,300,UFC Heavyweight Title,Decision - Unanimous,Randy Couture,Orthodox,Orthodox,1.0,0.0,108.0,118.0,42.0,69.0,144.0,197.0,76.0,147.0,0.0,0.0,0.0,3.0,0.0,15.0,256,478,51.0,27.0,96.0,90.0,3.0,3.0,4.0,3.0,15.0,12.0,18.0,15.0,28.0,29.0,57.0,85.0,20.0,7.0,26.0,14.0,21.0,6.0,35.0,9.0
2001-05-04,UFC 31: Locked and Loaded,Matt Serra,Shonie Carter,3,291,Welterweight,KO/TKO,Shonie Carter,Southpaw,Orthodox,0.0,2.0,25.0,33.0,10.0,18.0,44.0,65.0,27.0,49.0,3.0,0.0,2.0,2.0,13.0,3.0,273,362,6.0,5.0,17.0,18.0,6.0,2.0,7.0,2.0,6.0,3.0,9.0,5.0,10.0,5.0,16.0,19.0,6.0,3.0,6.0,4.0,2.0,2.0,11.0,2.0
2001-05-04,UFC 31: Locked and Loaded,Ricardo Almeida,Matt Lindland,3,261,Light Heavyweight,DQ,Matt Lindland,Southpaw,Orthodox,0.0,0.0,18.0,49.0,9.0,22.0,25.0,153.0,16.0,118.0,0.0,0.0,0.0,5.0,1.0,5.0,0,735,15.0,6.0,36.0,13.0,3.0,0.0,5.0,2.0,4.0,3.0,8.0,3.0,3.0,5.0,12.0,12.0,7.0,1.0,11.0,3.0,12.0,3.0,26.0,3.0
