event_date,event_name,fighter_red,fighter_blue,round,time,weight_class,win_method,winner,stance_red,stance_blue,knockdowns_red,knockdowns_blue,sig_attempts_red,sig_attempts_blue,sig_strikes_red,sig_strikes_blue,total_strikes_attempts_red,total_strikes_attempts_blue,total_strikes_red,total_strikes_blue,sub_attempts_red,sub_attempts_blue,takedowns_red,takedowns_blue,takedown_attempts_red,takedown_attempts_blue,control_time_red,control_time_blue,head_strikes_red,head_strikes_blue,head_attempts_red,head_attempts_blue,body_strikes_red,body_strikes_blue,body_attempts_red,body_attempts_blue,leg_strikes_red,leg_strikes_blue,leg_attempts_red,leg_attempts_blue,distance_red,distance_blue,distance_attempts_red,distance_attempts_blue,clinch_strikes_red,clinch_strikes_blue,clinch_attempts_red,clinch_attempts_blue,ground_strikes_red,ground_strikes_blue,ground_attempts_red,ground_attempts_blue
1996-09-20,UFC 11: The Proving Ground,david abbott,sam adkins,1,126,Open Weight,Submission,1,Switch,Orthodox,0,0,9,2,8,0,17,5,16,3,1,0,1,0,1,0,0,0,5,0,6,2,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,8,0,9,0
1996-09-20,UFC 11: The Proving Ground,jerry bohlander,fabio gurgel,1,900,Open Weight,Decision - Unanimous,1,Orthodox,Orthodox,0,0,21,3,18,2,189,16,179,15,0,1,1,1,1,3,0,0,9,1,11,2,5,1,5,1,4,0,5,0,1,1,2,2,5,1,5,1,12,0,14,0
1996-09-20,UFC 11: The Proving Ground,brian johnston,reza nasri,1,28,Open Weight,KO/TKO,1,Orthodox,Orthodox,0,0,8,0,6,0,10,0,8,0,0,0,1,0,1,1,0,0,5,0,7,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,5,0,6,0
1996-09-20,UFC 11: The Proving Ground,mark coleman,brian johnston,1,140,Open Weight,KO/TKO,1,Orthodox,Orthodox,0,0,10,5,9,3,22,6,21,3,0,0,1,0,1,0,0,0,9,0,10,2,0,0,0,0,0,3,0,3,0,3,0,5,0,0,0,0,9,0,10,0
1996-09-20,UFC 11: The Proving Ground,mark coleman,julian sanchez,1,45,Open Weight,Submission,1,Orthodox,Orthodox,0,0,7,0,7,0,8,0,8,0,2,0,1,0,1,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6,0,6,0
1996-12-07,UFC - Ultimate Ultimate '96,don frye,david abbott,1,82,Ultimate Ultimate '96 Tournament Title,Submission,1,Orthodox,Switch,0,0,18,28,6,13,18,32,6,16,2,0,0,0,0,0,0,0,6,13,18,27,0,0,0,1,0,0,0,0,5,9,16,19,0,4,1,9,1,0,1,0
1996-12-07,UFC - Ultimate Ultimate '96,david abbott,cal worsham,1,171,Open Weight,KO/TKO,1,Switch,Orthodox,0,0,9,7,4,5,17,22,9,16,1,0,0,0,1,0,0,0,4,4,9,6,0,1,0,1,0,0,0,0,1,1,5,3,0,2,0,2,3,2,4,2
1996-12-07,UFC - Ultimate Ultimate '96,david abbott,steve nelmark,1,63,Open Weight,KO/TKO,1,Switch,Orthodox,1,0,17,2,9,2,21,2,13,2,0,0,1,0,1,0,0,0,9,1,17,1,0,1,0,1,0,0,0,0,1,1,1,1,8,1,16,1,0,0,0,0
1996-12-07,UFC - Ultimate Ultimate '96,kimo leopoldo,paul varelans,1,548,Open Weight,KO/TKO,1,Orthodox,Orthodox,0,0,11,28,9,21,33,129,25,101,0,0,0,0,3,0,0,0,9,19,10,26,0,2,0,2,0,0,1,0,0,0,0,0,0,9,1,12,9,12,10,16
1996-12-07,UFC - Ultimate Ultimate '96,don frye,mark hall,1,20,Open Weight,Submission,1,Orthodox,Orthodox,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1996-12-07,UFC - Ultimate Ultimate '96,don frye,gary goodridge,1,679,Open Weight,Submission,1,Orthodox,Orthodox,0,0,30,26,16,14,49,60,32,45,0,0,0,1,0,1,0,0,10,11,22,23,6,3,8,3,0,0,0,0,2,2,9,5,14,9,21,16,0,3,0,5
1996-12-07,UFC - Ultimate Ultimate '96,ken shamrock,brian johnston,1,348,Open Weight,Submission,1,Orthodox,Orthodox,0,0,39,3,22,1,91,15,70,12,1,0,1,0,1,0,0,0,21,0,38,2,1,0,1,0,0,1,0,1,0,1,1,3,0,0,0,0,22,0,38,0
1997-02-07,UFC 12: Judgement Day,yoshiki takahashi,wallid ismail,2,180,Lightweight,Decision - Unanimous,1,Southpaw,Orthodox,0,0,43,17,20,1,99,38,72,19,0,0,1,1,1,10,0,0,20,1,43,17,0,0,0,0,0,0,0,0,9,1,27,17,3,0,6,0,8,0,10,0
1997-02-07,UFC 12: Judgement Day,jerry bohlander,rainy martinez,1,84,Lightweight,Submission,1,Orthodox,Orthodox,0,0,3,0,0,0,7,0,4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0
1997-02-07,UFC 12: Judgement Day,jerry bohlander,nick sanzo,1,39,Lightweight,Submission,1,Orthodox,Orthodox,0,0,4,0,2,0,5,0,3,0,1,0,1,0,1,1,0,0,2,0,3,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,2,0,0,0,0,0
1997-02-07,UFC 12: Judgement Day,vitor belfort,tra telligman,1,77,Heavyweight,KO/TKO,1,Southpaw,Orthodox,1,0,29,7,17,1,35,7,23,1,0,0,0,0,0,0,0,0,17,0,29,6,0,1,0,1,0,0,0,0,2,0,4,1,5,1,15,6,10,0,10,0
1997-02-07,UFC 12: Judgement Day,scott ferrozzo,jim mullen,1,482,Heavyweight,KO/TKO,1,Orthodox,Southpaw,0,0,42,5,30,3,78,7,63,4,1,0,2,0,2,0,0,0,23,3,35,5,6,0,6,0,1,0,1,0,2,1,3,3,11,2,17,2,17,0,22,0
1997-02-07,UFC 12: Judgement Day,vitor belfort,scott ferrozzo,1,43,Heavyweight,KO/TKO,1,Southpaw,Orthodox,1,0,12,2,9,0,12,2,9,0,0,0,0,0,0,0,0,0,9,0,12,2,0,0,0,0,0,0,0,0,2,0,3,2,0,0,0,0,7,0,9,0
1997-02-07,UFC 12: Judgement Day,mark coleman,dan severn,1,177,UFC Heavyweight Title,Submission,1,Orthodox,Southpaw,0,0,12,4,4,2,21,18,12,16,2,0,0,0,0,3,0,0,4,2,12,4,0,0,0,0,0,0,0,0,2,2,8,4,0,0,0,0,2,0,4,0
1997-05-30,UFC 13: The Ultimate Force,guy mezger,tito ortiz,1,120,UFC 13 Lightweight Tournament Title,Submission,1,Orthodox,Orthodox,0,0,5,19,0,5,5,33,0,19,1,0,0,1,1,1,0,0,0,5,5,19,0,0,0,0,0,0,0,0,0,1,5,15,0,0,0,0,0,4,0,4
1997-05-30,UFC 13: The Ultimate Force,steven graham,dmitri stepanov,1,90,Heavyweight,Submission,1,Orthodox,Orthodox,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1997-05-30,UFC 13: The Ultimate Force,tito ortiz,wes albritton,1,31,Lightweight,KO/TKO,1,Orthodox,Orthodox,0,0,24,0,21,0,31,0,28,0,0,0,1,0,1,0,0,0,20,0,23,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,20,0,23,0
1997-05-30,UFC 13: The Ultimate Force,guy mezger,christophe leninger,2,180,Lightweight,Decision - Unanimous,1,Orthodox,Southpaw,0,0,54,16,35,3,110,32,86,18,0,1,0,0,0,2,0,0,21,3,39,13,6,0,6,0,8,0,9,3,14,3,23,10,13,0,19,6,8,0,12,0
1997-05-30,UFC 13: The Ultimate Force,randy couture,steven graham,1,193,UFC 13 Heavyweight Tournament Title,KO/TKO,1,Orthodox,Orthodox,0,0,19,0,16,0,28,1,25,1,0,0,1,0,1,0,0,0,15,0,18,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,19,0
1997-05-30,UFC 13: The Ultimate Force,randy couture,tony halme,1,56,Heavyweight,Submission,1,Orthodox,Orthodox,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1997-05-30,UFC 13: The Ultimate Force,enson inoue,royce alger,1,96,Lightweight,Submission,1,Orthodox,Orthodox,0,0,0,6,0,3,3,8,3,5,1,0,0,0,0,1,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6
1997-05-30,UFC 13: The Ultimate Force,jack nilson,saeed hosseini,1,83,Lightweight,KO/TKO,1,Orthodox,Orthodox,0,0,13,5,11,1,15,5,13,1,0,1,0,0,0,0,0,0,11,0,13,4,0,0,0,0,0,1,0,1,0,1,2,3,0,0,0,2,11,0,11,0
1997-05-30,UFC 13: The Ultimate Force,vitor belfort,david abbott,1,52,Heavyweight,KO/TKO,1,Southpaw,Switch,0,0,24,5,15,2,25,5,16,2,0,0,1,0,1,1,0,0,13,0,22,3,2,2,2,2,0,0,0,0,1,0,1,2,7,2,11,3,7,0,12,0
1997-07-27,UFC 14: Showdown,tony fryklund,donnie chappell,1,91,Lightweight,Submission,1,Orthodox,Southpaw,0,0,8,2,5,0,15,8,11,5,1,0,1,0,1,0,0,0,4,0,7,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,8,1
1997-07-27,UFC 14: Showdown,mark kerr,dan bobish,1,98,UFC 14 Heavyweight Tournament Title,Submission,1,Switch,Southpaw,0,0,6,1,3,0,7,7,3,6,0,0,1,0,1,0,0,0,1,0,4,1,0,0,0,0,2,0,2,0,2,0,2,1,0,0,0,0,1,0,4,0
1997-07-27,UFC 14: Showdown,kevin jackson,todd butler,1,87,Lightweight,KO/TKO,1,Switch,Southpaw,0,0,6,4,3,1,7,4,4,1,0,0,1,0,1,0,0,0,3,1,4,4,0,0,1,0,0,0,1,0,0,1,2,4,0,0,1,0,3,0,3,0
1997-07-27,UFC 14: Showdown,joe moreira,yuri vaulin,2,180,Lightweight,Decision - Unanimous,1,Southpaw,Southpaw,0,0,9,5,7,1,80,131,76,114,0,0,3,0,3,0,0,0,7,1,8,5,0,0,0,0,0,0,1,0,0,1,1,5,0,0,0,0,7,0,8,0
1997-07-27,UFC 14: Showdown,mark kerr,moti horenstein,1,142,Heavyweight,KO/TKO,1,Switch,Orthodox,0,0,20,2,14,1,24,13,18,10,0,0,1,0,1,0,0,0,14,0,20,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,14,1,20,1
1997-07-27,UFC 14: Showdown,maurice smith,mark coleman,3,180,UFC Heavyweight Title,Decision - Unanimous,1,Orthodox,Orthodox,0,0,65,43,55,19,139,80,129,47,0,2,0,2,0,7,0,0,34,19,44,43,1,0,1,0,20,0,20,0,36,2,44,6,0,0,0,0,19,17,21,37
1997-07-27,UFC 14: Showdown,kevin jackson,tony fryklund,1,44,UFC 14 Middleweight Tournament Title,Submission,1,Switch,Orthodox,0,0,4,1,2,0,5,1,3,0,1,0,1,0,1,0,0,0,2,0,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,4,0
1997-07-27,UFC 14: Showdown,dan bobish,brian johnston,1,130,Heavyweight,Submission,1,Southpaw,Orthodox,0,0,21,10,9,6,24,10,12,6,1,0,1,0,1,0,0,0,9,6,21,10,0,0,0,0,0,0,0,0,2,4,8,7,3,2,6,3,4,0,7,0
1997-07-27,UFC 14: Showdown,alex hunter,sam fulton,1,150,Heavyweight,Submission,1,Orthodox,Orthodox,0,0,12,1,7,1,21,2,16,2,0,0,1,0,1,0,0,0,4,0,8,0,2,1,3,1,1,0,1,0,2,1,3,1,0,0,0,0,5,0,9,0
1997-10-17,UFC 15: Collision Course,dave beneteau,carlos barreto,2,180,Heavyweight,Decision - Unanimous,1,Orthodox,Orthodox,0,0,28,32,13,11,69,87,54,61,0,0,3,2,3,4,0,0,10,6,23,23,2,4,3,6,1,1,2,3,1,2,6,19,5,6,6,10,7,3,16,3
1997-10-17,UFC 15: Collision Course,randy couture,vitor belfort,1,496,Heavyweight,KO/TKO,1,Orthodox,Southpaw,0,0,43,21,34,6,88,28,77,13,1,0,1,0,1,1,0,0,31,6,40,21,3,0,3,0,0,0,0,0,2,1,5,13,22,5,26,8,10,0,12,0
1997-10-17,UFC 15: Collision Course,mark kerr,dwayne cason,1,53,UFC 15 Heavyweight Tournament Title,Submission,1,Switch,Orthodox,0,0,7,0,5,0,11,0,9,0,1,0,1,0,1,0,0,0,5,0,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5,0,6,0
1997-10-17,UFC 15: Collision Course,mark kerr,greg stott,1,17,Heavyweight,KO/TKO,1,Switch,Southpaw,1,0,2,3,1,0,2,3,1,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,0,0,0
1997-10-17,UFC 15: Collision Course,alex hunter,harry moskowitz,1,720,Heavyweight,Decision - Split,1,Orthodox,Orthodox,0,0,18,22,11,12,34,36,20,26,0,4,1,1,5,1,0,0,8,2,15,10,2,10,2,12,1,0,1,0,3,0,3,6,3,12,5,16,5,0,10,0
1997-10-17,UFC 15: Collision Course,dwayne cason,houston dorr,1,223,Heavyweight,KO/TKO,1,Orthodox,Orthodox,0,0,22,2,11,1,36,15,25,11,0,0,1,0,1,0,0,0,11,0,22,1,0,0,0,0,0,1,0,1,0,1,0,2,0,0,0,0,11,0,22,0
1997-10-17,UFC 15: Collision Course,maurice smith,david abbott,1,488,UFC Heavyweight Title,Submission,1,Orthodox,Switch,0,1,13,22,12,5,39,39,38,17,1,0,0,0,0,0,0,0,7,5,8,22,0,0,0,0,5,0,5,0,5,1,5,8,1,2,1,3,6,2,7,11
1997-12-21,UFC - Ultimate Japan,frank shamrock,kevin jackson,1,16,UFC Light Heavyweight Title,Submission,1,Orthodox,Switch,0,0,1,3,1,2,1,3,1,2,1,0,0,1,0,1,0,0,1,1,1,2,0,1,0,1,0,0,0,0,1,2,1,3,0,0,0,0,0,0,0,0
1997-12-21,UFC - Ultimate Japan,kazushi sakuraba,marcus silveira,1,224,Ultimate Japan Heavyweight Tournament Title,Submission,1,Southpaw,Orthodox,0,0,2,2,1,1,3,13,2,11,2,1,1,1,1,1,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0
1997-12-21,UFC - Ultimate Japan,randy couture,maurice smith,3,180,UFC Heavyweight Title,Decision - Majority,1,Orthodox,Orthodox,0,0,31,17,19,9,66,26,54,18,1,0,3,0,3,0,0,0,19,5,31,11,0,1,0,2,0,3,0,4,0,7,0,14,0,1,0,2,19,1,31,1
1997-12-21,UFC - Ultimate Japan,tra telligman,brad kohler,1,605,Heavyweight,Submission,1,Orthodox,Orthodox,0,0,17,24,6,12,29,93,18,74,1,0,0,3,0,6,0,0,5,9,16,21,0,3,0,3,1,0,1,0,6,3,13,6,0,0,3,1,0,9,1,17
1997-12-21,UFC - Ultimate Japan,david abbott,yoji anjo,2,180,Heavyweight,Decision - Unanimous,1,Switch,Orthodox,0,0,31,9,13,9,90,30,69,29,0,1,3,0,4,1,0,0,13,1,31,1,0,1,0,1,0,7,0,7,6,8,12,8,0,1,0,1,7,0,19,0
1997-12-21,UFC - Ultimate Japan,vitor belfort,joe charles,1,243,Heavyweight,Submission,1,Southpaw,Southpaw,0,0,0,1,0,1,0,1,0,1,3,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1998-03-13,UFC 16: Battle in the Bayou,pat miletich,chris brennan,1,542,Lightweight,Submission,1,Orthodox,Orthodox,0,0,14,10,6,2,77,83,67,70,1,1,0,1,0,1,0,0,4,1,10,8,1,1,2,2,1,0,2,0,3,1,7,9,0,1,0,1,3,0,7,0
1998-03-13,UFC 16: Battle in the Bayou,frank shamrock,igor zinoviev,1,22,UFC Light Heavyweight Title,KO/TKO,1,Orthodox,Orthodox,0,0,4,2,2,0,4,2,2,0,0,0,1,0,1,0,0,0,1,0,1,2,0,0,0,0,1,0,3,0,1,0,3,2,0,0,0,0,1,0,1,0
1998-03-13,UFC 16: Battle in the Bayou,pat miletich,townsend saunders,2,180,Lightweight,Decision - Split,1,Orthodox,Orthodox,0,0,27,34,18,13,74,71,64,46,1,0,0,2,0,3,0,0,5,7,14,25,11,5,11,6,2,1,2,3,3,0,12,2,13,6,13,7,2,7,2,25
1998-03-13,UFC 16: Battle in the Bayou,mikey burnett,eugenio tadeu,1,585,Lightweight,KO/TKO,1,Orthodox,Orthodox,0,0,80,24,42,6,142,50,100,32,1,0,1,0,1,2,0,0,25,2,61,15,17,1,19,6,0,3,0,3,12,5,35,11,10,1,23,13,20,0,22,0
1998-03-13,UFC 16: Battle in the Bayou,jerry bohlander,kevin jackson,1,623,Middleweight,Submission,1,Orthodox,Switch,0,0,17,25,5,18,21,44,9,35,2,0,0,2,2,2,0,0,2,13,14,20,0,4,0,4,3,1,3,1,4,5,16,9,0,0,0,0,1,13,1,16
1998-03-13,UFC 16: Battle in the Bayou,tsuyoshi kohsaka,kimo leopoldo,2,180,Heavyweight,Decision - Unanimous,1,Orthodox,Orthodox,0,0,75,46,45,13,155,60,113,25,0,2,0,2,2,5,0,0,31,13,58,46,2,0,2,0,12,0,15,0,32,6,51,34,2,0,2,0,11,7,22,12
1998-05-15,UFC 17: Redemption,mike van arsdale,joe pardo,1,661,Heavyweight,Submission,1,Switch,Southpaw,0,0,72,11,27,4,94,17,48,10,1,1,1,0,1,5,0,0,15,2,55,7,8,2,10,4,4,0,7,0,9,3,35,10,1,1,4,1,17,0,33,0
1998-05-15,UFC 17: Redemption,frank shamrock,jeremy horn,2,88,UFC Light Heavyweight Title,Submission,1,Orthodox,Orthodox,0,0,28,25,20,14,129,58,121,45,3,0,0,5,0,10,0,0,3,10,8,19,14,1,15,1,3,3,5,5,4,4,12,13,8,0,8,0,8,10,8,12
1998-05-15,UFC 17: Redemption,carlos newton,bob gilstrap,1,52,Middleweight,Submission,1,Orthodox,Orthodox,0,0,1,1,1,0,1,1,1,0,3,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
1998-05-15,UFC 17: Redemption,dan henderson,allan goes,2,180,Middleweight,Decision - Unanimous,1,Orthodox,Orthodox,1,1,54,49,31,36,77,56,53,43,1,0,1,0,1,0,0,0,21,16,43,27,9,4,10,4,1,16,1,18,3,29,16,42,18,6,25,6,10,1,13,1
1998-05-15,UFC 17: Redemption,dan henderson,carlos newton,2,180,UFC 17 Middleweight Tournament Title,Decision - Split,1,Orthodox,Orthodox,0,2,42,32,28,20,80,43,65,30,0,1,3,2,3,3,0,0,26,10,40,21,2,2,2,2,0,8,0,9,5,19,10,28,10,1,14,4,13,0,18,0
1998-05-15,UFC 17: Redemption,pete williams,mark coleman,2,38,Heavyweight,KO/TKO,1,Orthodox,Orthodox,1,0,42,49,22,26,56,79,36,54,1,0,0,3,0,8,0,0,13,23,32,46,2,1,2,1,7,2,8,2,14,6,30,18,6,6,10,7,2,14,2,24
1998-05-15,UFC 17: Redemption,david abbott,hugo duarte,1,43,Heavyweight,KO/TKO,1,Switch,Orthodox,0,0,16,0,11,0,16,1,11,1,0,0,0,1,0,3,0,0,11,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,9,0,13,0
1998-05-15,UFC 17: Redemption,chuck liddell,noe hernandez,1,720,Middleweight,Decision - Unanimous,1,Orthodox,Orthodox,0,0,98,38,46,9,117,40,61,11,0,0,2,1,2,1,0,0,13,8,47,37,6,0,9,0,27,1,42,1,20,5,52,25,21,3,36,12,5,1,10,1
1998-10-16,UFC - Ultimate Brazil,tulio palhares,adriano santos,1,540,Middleweight,KO/TKO,1,Orthodox,Orthodox,0,0,44,36,31,11,66,47,53,21,0,0,4,2,4,3,0,0,26,8,36,30,1,2,1,3,4,1,7,3,11,4,23,24,1,0,1,0,19,7,20,12
1998-10-16,UFC - Ultimate Brazil,frank shamrock,john lober,1,460,UFC Light Heavyweight Title,Submission,1,Orthodox,Orthodox,2,0,33,11,23,4,67,18,55,11,4,1,0,3,0,4,0,0,5,3,12,10,8,0,10,0,10,1,11,1,8,1,12,8,7,0,10,0,8,3,11,3
1998-10-16,UFC - Ultimate Brazil,pat miletich,mikey burnett,3,180,UFC Welterweight Title,Decision - Split,1,Orthodox,Orthodox,0,0,34,43,19,24,111,173,95,145,0,2,1,2,9,2,0,0,2,2,12,20,12,20,14,21,5,2,8,2,4,1,14,12,15,23,20,29,0,0,0,2
1998-10-16,UFC - Ultimate Brazil,vitor belfort,wanderlei silva,1,44,Middleweight,KO/TKO,1,Southpaw,Orthodox,1,0,13,2,7,1,13,2,7,1,0,0,0,0,0,0,0,0,7,0,13,0,0,0,0,0,0,1,0,2,7,1,13,2,0,0,0,0,0,0,0,0
1998-10-16,UFC - Ultimate Brazil,tsuyoshi kohsaka,pete williams,2,180,Heavyweight,Decision - Unanimous,1,Orthodox,Orthodox,0,0,40,67,14,13,59,70,30,15,5,0,3,0,5,0,0,0,7,6,29,52,4,7,5,13,3,0,6,2,11,12,36,64,0,1,1,2,3,0,3,1
1998-10-16,UFC - Ultimate Brazil,pedro rizzo,david abbott,1,487,Heavyweight,KO/TKO,1,Orthodox,Switch,2,0,35,48,24,16,63,69,49,31,0,0,0,1,0,2,0,0,12,16,22,48,0,0,0,0,12,0,13,0,17,7,22,25,4,4,7,14,3,5,6,9
1998-10-16,UFC - Ultimate Brazil,ebenezer fontes braga,jeremy horn,1,207,Middleweight,Submission,1,Orthodox,Orthodox,0,0,16,5,9,3,26,13,17,11,1,0,1,0,1,0,0,0,6,0,11,1,1,3,3,4,2,0,2,0,2,0,2,0,5,3,10,5,2,0,4,0
1999-01-08,UFC 18: The Road to the Heavyweight Title,pat miletich,jorge patino,3,180,UFC Welterweight Title,Decision - Unanimous,1,Orthodox,Orthodox,0,0,71,88,27,19,115,90,71,21,0,1,3,1,3,6,0,0,9,5,44,69,4,1,9,2,14,13,18,17,20,16,62,83,2,2,4,4,5,1,5,1
1999-01-08,UFC 18: The Road to the Heavyweight Title,mikey burnett,townsend saunders,2,180,Lightweight,Decision - Unanimous,1,Orthodox,Orthodox,1,0,135,63,42,34,150,70,57,41,1,0,0,0,0,6,0,0,28,7,119,26,9,14,9,15,5,13,7,22,21,20,89,45,19,14,37,18,2,0,9,0
1999-01-08,UFC 18: The Road to the Heavyweight Title,pedro rizzo,mark coleman,2,180,Heavyweight,Decision - Split,1,Orthodox,Orthodox,0,0,29,53,16,25,43,86,29,58,0,0,0,2,0,6,0,0,9,23,22,49,0,0,0,1,7,2,7,3,15,7,28,23,1,0,1,1,0,18,0,29
1999-01-08,UFC 18: The Road to the Heavyweight Title,evan tanner,darrel gholar,1,477,Middleweight,Submission,1,Orthodox,Orthodox,0,0,37,26,24,4,39,59,25,30,4,0,1,1,1,1,0,0,10,3,20,25,5,1,6,1,9,0,11,0,10,0,16,14,14,0,21,0,0,4,0,12
1999-01-08,UFC 18: The Road to the Heavyweight Title,tito ortiz,jerry bohlander,2,151,Middleweight,TKO - Doctor's Stoppage,1,Orthodox,Orthodox,0,0,76,25,37,9,100,55,59,39,0,0,6,0,7,0,0,0,35,5,73,17,2,0,3,0,0,4,0,8,12,7,29,20,7,1,12,4,18,1,35,1
1999-01-08,UFC 18: The Road to the Heavyweight Title,bas rutten,tsuyoshi kohsaka,2,135,Heavyweight,KO/TKO,1,Orthodox,Orthodox,1,0,61,47,31,23,100,154,70,120,0,0,0,3,0,9,0,0,21,16,50,38,3,4,4,5,7,3,7,4,18,6,42,14,9,2,15,2,4,15,4,31
1999-01-08,UFC 18: The Road to the Heavyweight Title,laverne clark,frank caracci,1,412,Lightweight,KO/TKO,1,Orthodox,Orthodox,0,0,30,2,15,0,52,2,35,0,0,1,2,0,2,2,0,0,13,0,28,0,2,0,2,2,0,0,0,0,1,0,4,2,0,0,0,0,14,0,26,0
1999-03-05,UFC 19: Ultimate Young Guns,jeremy horn,chuck liddell,1,720,Middleweight,Submission,1,Orthodox,Orthodox,0,0,11,24,8,12,16,70,13,58,3,0,3,0,7,0,0,0,1,12,3,21,4,0,5,2,3,0,3,1,5,3,7,11,3,1,4,2,0,8,0,11
1999-03-05,UFC 19: Ultimate Young Guns,kevin randleman,maurice smith,2,180,Heavyweight,Decision - Unanimous,1,Orthodox,Orthodox,0,0,49,16,17,9,77,21,39,14,0,2,4,0,4,0,0,0,17,2,49,9,0,2,0,2,0,5,0,5,4,6,18,13,1,3,2,3,12,0,29,0
1999-03-05,UFC 19: Ultimate Young Guns,sione latu,joey roberts,1,601,Heavyweight,TKO - Doctor's Stoppage,1,Orthodox,Orthodox,0,0,19,42,9,17,26,60,14,33,0,2,1,1,1,2,0,0,6,14,15,38,2,3,3,4,1,0,1,0,3,0,6,8,4,2,10,4,2,15,3,30
1999-03-05,UFC 19: Ultimate Young Guns,evan tanner,valeri ignatov,1,178,Middleweight,KO/TKO,1,Orthodox,Orthodox,0,0,32,8,23,2,35,14,25,7,1,0,1,0,1,0,0,0,18,2,26,8,4,0,5,0,1,0,1,0,3,1,8,7,2,1,2,1,18,0,22,0
1999-03-05,UFC 19: Ultimate Young Guns,tito ortiz,guy mezger,1,596,Middleweight,KO/TKO,1,Orthodox,Orthodox,0,0,42,4,26,2,111,11,92,9,0,3,2,0,5,0,0,0,22,1,36,3,4,0,6,0,0,1,0,1,0,1,2,3,2,1,6,1,24,0,34,0
1999-03-05,UFC 19: Ultimate Young Guns,pete williams,jason godsey,1,116,Heavyweight,Submission,1,Orthodox,Orthodox,0,0,7,7,3,2,14,16,10,9,1,0,1,0,1,0,0,0,2,0,6,5,1,2,1,2,0,0,0,0,1,1,3,5,1,1,2,2,1,0,2,0
1999-03-05,UFC 19: Ultimate Young Guns,gary goodridge,andre roberts,1,43,Heavyweight,KO/TKO,1,Orthodox,Orthodox,0,0,14,3,8,2,14,3,8,2,0,0,0,0,0,0,0,0,6,2,12,3,0,0,0,0,2,0,2,0,6,2,11,3,2,0,3,0,0,0,0,0
1999-05-07,UFC 20: Battle for the Gold,wanderlei silva,tony petarra,1,173,Middleweight,KO/TKO,1,Orthodox,Orthodox,1,0,32,5,25,4,39,7,32,6,0,0,0,0,0,2,0,0,12,3,18,3,13,0,14,1,0,1,0,1,0,0,2,0,24,4,29,5,1,0,1,0
1999-05-07,UFC 20: Battle for the Gold,laverne clark,fabiano iha,1,81,Lightweight,TKO - Doctor's Stoppage,1,Orthodox,Orthodox,1,0,6,3,6,0,6,3,6,0,0,2,0,0,0,0,0,0,3,0,3,0,3,0,3,0,0,0,0,3,3,0,3,3,1,0,1,0,2,0,2,0
1999-05-07,UFC 20: Battle for the Gold,bas rutten,kevin randleman,3,180,UFC Heavyweight Title,Decision - Split,1,Orthodox,Orthodox,0,0,29,61,18,20,195,114,181,56,1,0,0,6,0,6,0,0,10,19,20,58,6,1,7,3,2,0,2,0,4,0,11,2,1,0,1,0,13,20,17,59
1999-05-07,UFC 20: Battle for the Gold,pete williams,travis fulton,1,388,Heavyweight,Submission,1,Orthodox,Orthodox,0,0,27,22,15,6,34,34,22,18,2,0,0,0,0,1,0,0,7,4,18,20,0,0,1,0,8,2,8,2,8,2,16,13,1,0,1,1,6,4,10,8
